,VAR_ID_CODIGO,VAR_NOMBRE_CODIGO,INT_ARTICULO,VAR_ESTADO_CODIGO,VAR_DETALLE_CODIGO,VAR_ID_BASELEGAL
882,9c150beff9a24670bbbfc75fbbb4efc2,Código Cívil,81,Activo,8bz0BxPDeIMk00HGCins,11fbef1d2fba4464a48a79c5958756c8
883,f659f27e5cf7466a99fffe6523c85a9a,Código del Trabajo,19,Activo,n23WPLKUGpSeFFD9Fem6,3f3d1a3053e4407fb007f8eab4b08be7
884,52a1859b68704c7fb71e72d481d6c326,Código del Trabajo,13,Inactivo,dLNYuBulqNRVcsDlo4Qe,0596ce25aad34e829e3b8433fe514969
885,f2fe718602c846a3bb90f579bbe2c5c8,Código del Trabajo,93,Activo,SUikenHprmkczV7KY7Vk,f6fb2aa6e45c4e5aa3cc8e5da72a3926
886,c39ada729e1a4227a5b560252dd4310e,Código Cívil,60,Activo,vtGOzzABzgbiHoFqZlUM,029a9ccfb2ea4ee2a6babcb3185cc36f
887,2ed9ec7292cd4c009d1b61536e8d753e,Código de Comercio,61,Activo,eCVjC9K2f7X0HGD4XYFf,fb9c0b5478384cc7a4476a41afa26fb3
888,a78c0edfcbe84b5987265873a633eacb,Código Orgánico Integral,35,Inactivo,bljrkFZmmrmyNbb5etlX,f27b56e6fab741c4b2d510bb402f7e9d
889,fd2d73e4573d4abcbbbefb1044b40127,Código Orgánico Integral,48,Activo,1CFfhoNNbH5UiDLU3eSn,94d802b2783a4684bdcdafec3f7964e2
890,6639e9dd2e0f4da6bbff3844bdf13f3d,Código Cívil,60,Activo,7JmPcVXEQnntdt4773AE,1ce84ad39dbe490fad76874548bae7c8
891,e9f31b1239064707b865491557dfa102,Código del Trabajo,4,Activo,pfvShpabvIg4Pk4ZzUvx,28cdaf458510445d9fe0fa514dd91116
892,1eb5f29f07584ec4b14673e57cbf79e4,Código del Trabajo,92,Inactivo,6DPHgFB5B5VhnmOppusc,22a45b240a4141c99e41aa21d7dd980e
893,75f8ae57708b44d289dbcbac259d0715,Código del Trabajo,49,Activo,s8QVdcS7jnSJJoP0ce8h,293231e558b34aa391621daf58b3a10d
894,d2331d6d7cbf43c588f457b72188aeb5,Código del Trabajo,1,Activo,57jtNvEpMZNFxMmKsONJ,e2e6a258d7284d2c868a4bb77f6f9e77
895,cdb6c4cfd7924013baac4d721cb43b23,Código del Trabajo,19,Activo,A4aocXIuSWow3ZAHeW0Y,309e8d2dadaf4ad483ec7932ba2fccc4
896,e4d03c11a29d4f57a7d66198dc164629,Código del Trabajo,21,Activo,UhWzvxR0RoxQCNvo72pE,c00d6dec8f734fe5a2ba77c10fe6a379
897,04dcdb4a2f834f3fb744f3e4750919db,Código del Trabajo,75,Activo,ev713GKjNrVUKNFPiAhu,d9bafd632040493897049257a1391856
898,b0cc93f6530b4f2490d7ba232103e543,Código del Trabajo,57,Inactivo,M6J9DNZgPNWtOUKJUkme,8a6c2d1c60c342e2a9ccca29092d2921
899,d0814a2a9ab745d3940f01ae39c02fa9,Código Orgánico Integral,18,Activo,OJkucgVFDtD1JSutKvmF,be2d367e890c4d488b6319c8cdee67fd
900,fdae5066ebec45c19d5ec845b5592b31,Código Cívil,57,Activo,BPsVh145JshjuNf3WFVH,51a2b3198b504ada8449bc069898407c
901,95b0e2cbb4c7440a8ff4830c9a8f4151,Código del Trabajo,94,Inactivo,7PX9pLJu0NlZ1AeGBYhf,054e055ad07246159ada0c01d1f7d44d
902,a5fc7995a6e648f68052d6256112b818,Código del Trabajo,27,Activo,nQgNq7dQkOBDmyXeT3MV,9d4750b9eaf14fd889f64b62b643a2b5
903,4631e714310e4dd8a64b1d571a401255,Código del Trabajo,45,Inactivo,j2VEInxoGIsShrHamhVa,f48a2cd7ccfc4a798d1492accfbd983d
904,601548aab63a4ad3903ed04f6e175ac1,Código Orgánico Integral,51,Activo,OCBYYfHNcKE9Z0fqMTzn,a125717520694c3ea81bd7b6995df20f
905,074f28977ba54e29a4865c70f24fbc15,Código Orgánico Integral,0,Inactivo,t3oYaK60UTzKcxSbnx99,713983ecac5a4ef9a5e55a098ad3b48f
906,aff0315ffe914146a1fceffe04588d45,Código del Trabajo,46,Activo,6OwJEqQa2ieHOxqksFbz,d1d601b283314aa48758c0411f258a0e
907,752adc9cde2b41c2be03c8cd401ee4d5,Código Orgánico Integral,17,Activo,Q2IROkleFEwPcYNcRCr3,f22c38614eb043c584c3a47f96906b3f
908,abd589b1c0d74d9cbbcf9b6679f2e638,Código del Trabajo,59,Inactivo,L2DiZH3kq0BPeK6H8X52,1f8e4d394ac14836bfe8200f29358ba9
909,a986d1d3c35c45e4b8f6802e0061f2d5,Código del Trabajo,57,Activo,HBSdzDlSTrLtYG31bh1C,b7f5a93f190a4ce4888dfed2b725a6c3
910,53eda4f64a594bbdb25d712f63c84af2,Código Orgánico Integral,97,Activo,iU14Ogefnh5fZAb3dISL,336f6b801f974b908b575386f80bba1b
911,3fb21f03abda4cf9a7d4cd73b3b2c7b6,Código Orgánico Integral,5,Activo,8vDLXeRqeuCfMzYn9TVv,883d8e23291d4fc88341241667484b2f
912,3d39e3d623cc416981e4dc10a9caceba,Código Cívil,91,Activo,riQo5cyNvRpdv3cVvt37,215287eba2024c1e8f4bf00c19eda641
913,7818467e1c714357ab2e656af2fe21b5,Código del Trabajo,35,Activo,pgtAbHXqfq7A18ROgu6E,afc0f1e940e44c648bbc5a42e5376bfb
914,a53e48ad30cc4cb29ae08f8f8445c1e4,Código Cívil,98,Activo,Qgx1AuLG2UEVwTLdXpmW,09fa6d2bd4f34cc6bad763da2e8d1f30
915,8f41a28a3ce64dd7842e8a2af396dd57,Código del Trabajo,14,Activo,0AGb6dCRiTfO56yqIzFo,fac7aafb864c4fe18221205e133b9c5a
916,54e1a6b54a6746f88cfa0b8bf4a0689f,Código Orgánico Integral,58,Activo,kkG0UUuj24X2S0fpDeW7,4daa20d42b72458a8d46c26c5c0f2ae9
917,fef1d2ce55254542bde44fc18a5c79af,Código del Trabajo,20,Activo,jh7dPtvn3LhqR2uwXJ7d,e12ea489e101420e9ae8b737daabc361
918,c5b1d8b50fd34131bfa154205f0b8b77,Código Orgánico Integral,65,Activo,TJuffMvOmyiVrmTasbQO,0f025c0b425143d3a3c842292536f60c
919,9a6867875bd74d54ac3e3a596c050ab4,Código del Trabajo,81,Activo,MIp8iitIMdJZNFJmsPif,ce5cc87eb65045abb640c0aa9c9d6164
920,7456733271594dbfa91e40ac23ea6132,Código Cívil,0,Activo,xe2nL5aVSsGicRjMHjPV,aa5f2e4df6764c07abe0363bf61a3c12
921,ce66e575e01f4228a9ee616669ab4cd3,Código Cívil,42,Activo,iBCFdI6kimN8CKFcQIwt,41fefaa4c7ff4b4095a86edde1069fcc
922,0f2f6b526bea481984ca084031ea8ebf,Código del Trabajo,49,Inactivo,aftOVdcMQEB5xKj7UuQM,1f8f0fd38653419eb06ee06d41cdfe38
923,4c64bbf9604947c0a6530b4cc9fb67a1,Código del Trabajo,61,Inactivo,aNdB0iALjqlb2eFvcKrV,2046309bc95e401b9c2c536d7cc86b2a
924,70d18c8249564c2980ef47fbbd6460e0,Código Cívil,68,Activo,zkwyUcwyYPGjXcfVC017,84ecd84de38646d88ee614a7633e2347
925,959578d0c67f4a52926c3c511a7c04f0,Código Cívil,41,Activo,XsosRNHRn6BF3oO1GYaT,8f0e77640f8343ef97c5e0bd12ed25e7
926,0bafa8e13166431f81fdd97a5cc7b548,Código del Trabajo,53,Activo,5HydJwrxYMSsCAPmUEK3,1bd46fb1d3f24fd6a02661ba016e2f25
927,e07b284002b74275a464147db37aa55f,Código del Trabajo,38,Activo,aPoRv7wyygfWY2SWU3GS,59744e11ec0a4c249feb9dd776f554e2
928,7fae0ae0a074408f8a4ebd67db839db4,Código del Trabajo,53,Inactivo,WPDwkRAiUcPdK1d1tQDl,0c142abadccf4ca2ad4d974b34d2e5cd
929,7b9cc4f571914412930610b0bd8d82df,Código Orgánico Integral,47,Activo,GhzigAwfVGB1CxpejpnC,32e3dc68719a4d53a6477fca6344d191
930,a3479b5eac844b7389e8bc97d792e6c8,Código del Trabajo,39,Inactivo,lO7hlb7VgQVgB21s0SwW,f0fc34fa2c4c4ccda7fdde37c27040db
931,2819d58d7bf54847a8ad286dacd463fc,Código Orgánico Integral,91,Activo,NHt2uMamDcSqyTmKaWSZ,2138d5e8898946c3aec7ce0a58d9e574
932,9d6d793b3aa4452b9e36538991cf4b11,Código Orgánico Integral,6,Activo,WcbQEu79BpzjPMBHn3Ec,b61280bf61874dcca2c012c88c4fe613
933,dffcf16cc35842599ccfe6d9943b9090,Código Orgánico Integral,60,Activo,2CP9Jk3zWR53HkljGxJv,1775083c2caa4022adc73c782ec36619
934,9fe7492d697143dfb19530024468c937,Código del Trabajo,47,Activo,8q6Pyg58beNxFlOT3rLW,bbe9c238602042eea5b70c4c7037414a
935,a1b37e0a1de54dea8a4c1f30bda809e0,Código del Trabajo,98,Inactivo,FGn4lmqB7rtbnAcW86xT,911ba6f7fb00460ea44d57a4849ce2fc
936,c627cf5e3dd84ceba7503be0491619f8,Código del Trabajo,21,Activo,Mi51Y5AVselOBdGPFZIh,d092d3c4d62d4343b1745203d0d695df
937,03c7ef1197aa4bc29e4557b7a74a6596,Código del Trabajo,29,Activo,dTkmmmhLm0YxvKRYRte3,dd101282d5c94a8db9354b425aab73f8
938,8979abde2a44425a98472780241876ba,Código Cívil,50,Activo,J4S9p2r7OmZPLnKAjnk2,d610c9a12e5148e494e012439fd4916a
939,e6c5022054d64edab8be76c711474136,Código del Trabajo,49,Activo,K24zocBlHIH0L0ZTHqmx,0102905ce30c4ab7862d4c67fb6b9d7c
940,f3e508e95ce84cb48ca5a33d4ca33451,Código Cívil,96,Inactivo,LyCataNPpTHP1qSJNlWR,032985839a73430c81230706e9274002
941,d0ca1b806c084ce28ca0a85031cd1cef,Código del Trabajo,43,Activo,K5MIa1txfUF6afnAMCsm,f9a19cba87384be4848658c873e57a32
942,a95c926d7ab148d4b0a5a7309397f3c3,Código Orgánico Integral,38,Activo,HwCpFLyK4UupqbRz5Xo4,1b769a16a4fe4aa9a920830b6c2713e2
943,ad6e1811b4dc427e98c01d7a4d476130,Código del Trabajo,28,Activo,FHss3rB92VweKGmBPUxP,9209da7dfd8b4211a7fa5798c9feeaee
944,da12c6aac0a84f189f369dc6ea1255f7,Código Orgánico Integral,28,Activo,jYgKwLmK308r2hA8Xdia,bd6d453c195c43bca8a35e612ec63d88
945,66bb93fb18a24359918d24525d07783c,Código del Trabajo,1,Inactivo,IVW0BjONi6SvsaajHSDg,75a91712a5de4b9f90a658662f97eb79
946,5692f7cdb2164c1a9e5afcff5a6b0445,Código Orgánico Integral,78,Activo,pcyMSyEalSM8aYcBvD1N,2e8a559df46741adb2f15cb8ebfca5bf
947,2a7326d5e73240148aae26530f05b160,Código del Trabajo,94,Inactivo,vCmMoFoA9m9mszmqRywG,26f6a45b3d16481ab38dc2ef2dc89313
948,a3339f10c25e4adcb4b4267270b6793a,Código Orgánico Integral,25,Activo,vLbwh4tifOWLdkNIzR1q,bb853305940c49798695be54289b8bdb
949,6252b7052d3d4ae3a54ff9995f68e150,Código del Trabajo,84,Activo,U4UUgRXIX2yUQLgqbkLO,789a442fde864899afd4af23230ee799
950,eadfc972502f48be99189da3053e4dcc,Código del Trabajo,67,Inactivo,QMCX3tQqpDkkdF6Azy5g,44f2543c60d440dc93196803a1176528
951,5616e4bff1f74c6fbdeea5522099ad7a,Código del Trabajo,40,Inactivo,0YxTdbIdVjyu3xqFY8hF,03845c3c84214defa3bfc3e617bc8dcf
952,7634f87af6c045c9a47af3ee20b6ae9c,Código del Trabajo,56,Inactivo,Iw3dTQb6Q9L4GoYpIOkW,7c76651c166e4a50b46db34dd19bf6c8
953,f525a92930ab4070a6b8891b19340460,Código Orgánico Integral,53,Activo,PzSTdhBkt5xJ27FDEecg,49bd31b7c0674bd0a6c3e4fb5101bb36
954,b2ea078ca05d419da2fcea8101246a63,Código del Trabajo,97,Activo,bSMjK9RgRvLBByJMLq51,2006f3f7845a4e3dbad34ddbeaa3d61b
955,65336c5843e743b8969918240c0556c4,Código Orgánico Integral,98,Inactivo,Dy3ojz2CEbXB1BYxS6d7,837f248bd27441b28619decac1cafc94
956,908db65e770e49edb3fe40174afc864a,Código Cívil,99,Activo,IUTggDgBr4oFkFSFniLU,5fc9988715554a44830a55cde28eac53
957,0b122b96266244a6abe284e7af80f7f2,Código del Trabajo,60,Activo,VZDI5RcmCawVRYf3ICfu,d01f50ee6a1c41dd9e152e452e209f7d
958,98bfe1695e7b46f290c76291b58a4d89,Código Orgánico Integral,55,Activo,jqVk23i0FgLXx7SZ22jh,3d3bd71d83f0490db09740d6ddbfebac
959,a97538be16fc494396cb63611ee10fea,Código Orgánico Integral,1,Inactivo,rg2fulNXjDv1Z5rJ4eqT,6557973757984ae584ae7b53e52a00ab
960,8f61be6f1675407187c9ef6556cac665,Código del Trabajo,52,Activo,DR6FVhURG28dJsIpac1X,2b67cf32bbb048d594c31226aa0a4994
961,7e38fafaa9ce4aed90a121d3caa9a255,Código Cívil,8,Activo,RugdWHID11Qd8C8fgyUB,400bfc6c32e144dd8b9b3423e349ae0d
962,9d0b029bb9724c8da2e073105caeddd5,Código del Trabajo,63,Activo,IzB0mxm7GnoMshtL22zV,bf90cc5713fd47fcb897758cc80a7cfd
963,267d05a075184b48bac38146b534fde1,Código Cívil,58,Inactivo,2dFznZOmGLCSNbLIs3Py,0654442d185341aba853e3a47c14c4e9
964,e695bb56256749028bd43f23aa0eb01a,Código del Trabajo,47,Activo,J1o1FZOAA8ECLnaXiYon,a2e76d3feb424240b1998c1ff78e851b
965,d86af3f3d8cd4dfa87dbe626d868cc87,Código del Trabajo,94,Inactivo,5rAAR4AwTK8pPXW6UTZj,21bbb397ac884e44ae0f9789493756a5
966,94ba81f9c89d4a51ba62ff19be43781c,Código Orgánico Integral,53,Activo,rlBZ7kxJbKrSboMlrk6B,36b93512889a43ab80bf1ebe8d788358
967,a98384b4e353466ba84ab0c4931fa47c,Código del Trabajo,33,Activo,l4uIVLva85nnMVeSJ5TH,37c77bba05a3416980a12b709d224d84
968,562effb409a04ab5ae740612d405013d,Código Cívil,92,Activo,chkzXMV06KUxxRRzDOq4,98f84618b30541779303a82684410d63
969,2d87042c2f1a4533983906a402be1b15,Código del Trabajo,91,Inactivo,5HQoQWB9FM0Rger7dksq,0220346a05f64268b93947cfa2a5d3e6
970,ae9d3e5bf0974bf5afcd543d518f850f,Código del Trabajo,12,Activo,7LeoGD3lUKR59DzfBWlM,d5d133541e644dc9b270ad72ff4f82f9
971,e1b6280340164f01b3a82e9ae6e43e85,Código del Trabajo,95,Activo,zxw99GaIjfPZZ9rMzLNW,0217e3ef1c094d74a780ea4c337bf7fb
972,5c9aa7529c0f40658399d968395f7dbf,Código Cívil,93,Activo,5TdbnZQsynBZgkZm3WpY,ba45e3acf50b48f3925bee9347b1e866
973,0e2c31891b6040f9b0fb657af69c6f22,Código del Trabajo,70,Activo,E8JfDaFQTd1zfWr7JjTY,32c166270f2e40ae9733bab2c74f29a8
974,a0435f233b4449d9b355cbf2cbe0be8b,Código Cívil,74,Activo,PoGxTX6tCn2PRntxuMCn,5cf97feb45214509aa564103ff761238
975,c6efb206561c4eb2bb928eeae691ef73,Código del Trabajo,94,Activo,f0omRutd5ko8YpYbt5ft,86c31ec7ab2b4ae7bef54638127e076c
976,264cc761bea946039b4a35ae7deab8e2,Código del Trabajo,74,Activo,yebdAFoJR5Y2WaUdSXrP,44d45308127a4dc09d396319d0e70d0f
977,ce8eef184b5b43f0b3450c0818db5f87,Código del Trabajo,26,Activo,HYqqblIrRfftE656w0tB,7fbb9d603d5748abae35ad6415301bac
978,69a42a9056cc46d3b71ef79f2b355420,Código de Comercio,26,Inactivo,bZlR7grQ1NyAFamM3b38,68ad96920d204e26a09d31b46389be8e
979,c0e4f86480384d50b99192bed2dcf161,Código Cívil,43,Activo,ZOkAb1l6GP9qgdjAiTQK,8c167545df2c4e88920b7a53966ca72a
980,4e621eaa788a4ff2ba56f4a3cdf32ec5,Código del Trabajo,59,Activo,wrJOUkTKRMTrvOc55Xa5,5eb82d064ffc423880866e96482fdce4
981,2e6b1b49fe8c487d9f0dbe94b744adcf,Código Orgánico Integral,32,Activo,ZuOUInnqpVd8U9fT0HNg,d58c86aafe95435891365c30c022e77d
982,6d9c8b90470f44eda555718f042aff63,Código del Trabajo,89,Activo,oJ33qYknKXsaZ3Lgd8fE,1d3fb7ba7fa84418928222e0b44bd00f
983,2c1fce66936b4a09b47b8b455692ed8d,Código Orgánico Integral,70,Activo,HPu3crBPkBLvrCPkjV65,54cbc6c16ed749429c14ecf98814e3e5
984,af9ce05583e242ad84c7026778b30f38,Código Cívil,75,Activo,cKxqaxhX5IbGHodpWlV7,31079d7c22644a28a9474f919f1f2408
985,80f3aca90cb1466ea94c442608a2368b,Código de Comercio,35,Activo,2rZUpdBFGDDlADT3ANjw,ccba738b44bf421d8d2e955ccb8f9ff0
986,9cd6a490c3a84538ae84a6df0a6b45a5,Código Orgánico Integral,46,Activo,FkPU9xoRYpcO0hiiZHTi,c59cb044ae4d496181902f52db1edc14
987,e223a3ee835c42afb09b57b352e9d272,Código del Trabajo,0,Activo,CDHxIMsfOpW4Uge0Dh8M,6ecd9e24fcb64a539674d57199eba7f1
988,b4b843321e5f4a85aed1bad68472c6d7,Código del Trabajo,32,Activo,97pjbmFO7CPYNW2sCLZM,6bc24f8c3a8b490f9359f885c786c4cd
989,373140361f224eeb858ae79ee77a484b,Código Cívil,49,Activo,BCNGa0u9VUmAHVZ7cICy,b0cfc4a19fe4473194cdfdf39b7c0e6c
990,f35f7ce595c6436d88055ab5c41cb361,Código del Trabajo,90,Activo,xJpNJXZGbcKcA0aJLXoT,bf431bda340d4f08bf752a8f1fe92cb5
991,5b778b2b33b945abb4706f8edc325e76,Código Cívil,93,Inactivo,qwdrPv8NCuAZrUgZLLiI,cb653872ad3e4127a3d7b93a8bdde0ff
992,241c308d67214527bb6d4f7062d6542b,Código Orgánico Integral,6,Activo,x4y3L0nCxDNxS9VHQv48,8093bf669b87427594199998175c8cb3
993,b343539ab4db429d930b35770b2aee65,Código del Trabajo,45,Activo,FhMgLI8Nag4alOqAcszg,8efadc70695d487da6de5bcf3ec895d2
994,c4cb6b54103742fa896c9180b06d9b69,Código del Trabajo,78,Inactivo,hSmElOFT25i3anqeSXhz,70af696b151945afb0b1358503c13ef7
995,ca7e11fc2bdd4d11ad3be1d1d4b1ac99,Código del Trabajo,7,Inactivo,bFKpDTpxYI9n5XpaQQoK,3fd56bef59af42c9bc2ff12bfbbd8472
996,6f6054dbd69e49c9aabe4bc053c50a49,Código del Trabajo,18,Activo,0gWA7lQlhhiEp7MppKG3,2be32a16ca774cc4ab55944729a0e009
997,683633c9419b4bf591f9d48278a631cd,Código del Trabajo,85,Activo,9e3otLjGTlgJOXEJ4rTe,3298ec4d10fb4da9aaa132e42bef4f77
998,ed555ff0bcb54e31b2b6c12eb9ed55b6,Código del Trabajo,1,Activo,d8JPcQAEwOyoH15iLvz4,68898e43611d45acb8966d8e52b14d91
999,65d37d7721bf4051a3ca63475238e568,Código del Trabajo,7,Activo,5VeQBvVj6nTTAwq3rNUQ,c0a2e2b61754420bb9e66ab767ffcabe
1000,5ab1da2a9128418abf5e1dde7a3d2600,Código del Trabajo,60,Activo,SZ7cyK7nXmAtRqQdmDDR,d727bf711987454fa84a762316f41be3
1001,811e2233a5cf4027a8fc74881cb8b3eb,Código del Trabajo,49,Inactivo,hkbJUvNGgqV0xFfHqUQw,9fb101d02f954e319de4000e52ff66a5
1002,5e94d9be105d4ca08714c792ab2354ca,Código Cívil,93,Activo,Rstgeuvdbry29gNxL3ks,b25aeea13204442e852db870f61432c4
1003,8cd087f572ba4b898c6678898c8a7b0e,Código del Trabajo,35,Activo,Zk5aRDM2fOBiW3ou32CR,611c1fd98c644a1dbf4bb7a434430259
1004,aeda58502d41403e86ae7f33d582569d,Código del Trabajo,80,Activo,IXBTJ7wqSHxNZil8iJKe,4de8e97108d5496b88e9c718ac14f194
1005,22ac122376d14666bdb9c5a243c8bef2,Código Orgánico Integral,85,Activo,2xGG0Ub0jpXMkXqIdbhC,c404c8fb81dc4ac69759228a2134b434
1006,8b2c58e65dc64363ac672e60676b05e0,Código del Trabajo,33,Activo,c9WR6XRNT1uZpZhRtazJ,c7e065f7467647ddbaf02e4adcfa1030
1007,f1e88a30ec65488188675572e2713bc9,Código del Trabajo,16,Activo,qkPWCtxxZ9B9nKdQp1Lq,3b6ed8e1ef6b4a6986fa10b802a912af
1008,1ab38f9b438c4a5f9d5d3c400524336e,Código Cívil,71,Activo,PqVOpQ6W6PLf3NP1UOCH,7b05730a3f4f49ae86a0b84e894f8ba0
1009,325f2c3eac4e475387ab70f702f97858,Código del Trabajo,15,Activo,6YkVczlikBzN9bnMne0D,5895ac9d50a044d69e3c57c9da4d09cb
1010,f1810929bf23482b88d72a4f3b346f3b,Código del Trabajo,68,Activo,kxuxNwYRIaUjNlZDyJ9E,a8978d4a68864e3bbf66a2b506bf59cc
1011,eeb9a8482345453ba43528cbc797d06a,Código del Trabajo,21,Activo,GYguvvntCres8gohcyfK,2878ff194f2d4fb3a4bf69218ec2fc28
1012,d93427a437ab4e058b9820d390a96ba2,Código Cívil,76,Inactivo,vpucTPc0YT9LyYPx803M,0ac736535e2c4d569f4d659877c79e9d
1013,021401c6aa034984b4ada071fdd43ca9,Código Orgánico Integral,36,Activo,LoZz16raaY3EMStJSGe4,386aa01fe7dd40c0ab7a2dd3189daf90
1014,6c82f8bf236343c3b5093d363872413d,Código del Trabajo,7,Inactivo,z7WJlBr1I30FF0Op3cNJ,1e721f3fd6c04b0698ecd1565abbc8a7
1015,7a9d76336175453f8efed9f0dbf09928,Código del Trabajo,33,Activo,TPNTDCjbuFXyTfg96NS5,ef7f7c6ff49e4d009afcedd7874aa37b
1016,10c0f1f07b934406bbb522b97bd2980a,Código de Comercio,68,Inactivo,erDZgtaC64Vn7V0KsOZf,d644dd4d7b0f4e0789db80609579cdf3
1017,429d64be5ccf456ca028e31d31901f93,Código del Trabajo,14,Activo,7MplOy8iEqx82nYBSKNO,dedc873a625f4abaa0ac399d08636350
1018,3a6c58074d86452e89aeba3a748e5fe8,Código del Trabajo,57,Activo,KtnN15MVb962WYKuxc1q,cf6c4a9e195b4160b2625730f59ccf2d
1019,8a26f3d19a59498686783b26c47ffa08,Código del Trabajo,77,Inactivo,UDD8gbybf5pHdXv8dIjK,4d8becb3364142478b16d4232994b2a3
1020,38b373c223d149e68a1c2838d4065e95,Código del Trabajo,11,Activo,Xm8gzqzOOc5zpnFQi4NM,8e268a1273774e5ea668fad3afe3860e
1021,cedaf243035a49fa8d1fce2b5fa03125,Código Orgánico Integral,18,Activo,0MPTzgcHT5cU50am7AiP,d58149f2293346259cc5e23def77f7d7
1022,a579c4903e284c999bed24ac2a6cfa79,Código Orgánico Integral,56,Activo,8iOpqo2fUPcEMcjKjNxY,1b8d3d30b3434bb1bedcaf7b3664c421
1023,9be1b5b93e7548fe837785947bba9135,Código Cívil,25,Activo,zv4cSOW7NRfDJjMo8MuE,0bdb59941e744c77a96b9379655f35ca
1024,9173714a096b41e487a8d202a8b5344b,Código del Trabajo,83,Activo,QjkryAqPRtJCnKanzFOy,27ed66ca64cd4c688625d1b3d7f7c639
1025,772e24af07494d4abe867bdab1a0bd6c,Código Orgánico Integral,15,Activo,QqtKaldMBmelwN3oBokl,405e27ae087c4707a9df3d9be67e54a5
1026,6b7eca9a4f54442da0507d0bd9a77937,Código del Trabajo,70,Inactivo,z6tzGLz7L7OUgfOAAMBq,03556d9e2c684c34a1880f27dfd1169b
1027,570505e0368e4783a6bd774511c6c267,Código del Trabajo,7,Activo,gCoUnYB8yBTxdhQPWdc3,a55118cf16bd463baf75b4830c2def4e
1028,1133808422214ed0894b943752149e56,Código del Trabajo,98,Inactivo,Quo03KZT4kCIBZ2Tokdp,b8061a6438c44df18bf5d688c72a52f2
1029,8c1a3de06d8b480c9dc3cb392c096fb2,Código del Trabajo,73,Activo,ZKeXBmuDYnkuX56ozZLi,e481db30a12e4de494677449a8b159cb
1030,5cd103299d7045b982252928b0ea4690,Código Cívil,74,Activo,bWUH6vxHrqhGuSQpZTGw,abe436bdc8d744c2b005a1f72c52b586
1031,b509500af083450984fdd271c9cb011c,Código Cívil,55,Activo,XVYhHm8uaD0nGgo2BoUd,9c4da073240d4e3fa15d30e08a25b101
1032,e3bdbc49326c46dcb108b471d87f835e,Código del Trabajo,85,Activo,rsmx0ulgqEnZiqmSryFE,d18ed6e92560431eba6ae3a6dc74760c
1033,7cc651acb7b74d85b99a1ee4fe2c5987,Código Cívil,27,Activo,Lvq89CtzumCvGTlrkZ0S,9c90d150559a4e4c91985e81fbd6b1d9
1034,fdb0125148a44e81892f95487f67b3de,Código del Trabajo,0,Activo,YH4uyvhNc4Mo3FQZXhPh,dd58eb4713eb4f8fb5a3d6ec3a6e6dff
1035,6d31229bb26b43e4bcf42ca227b43cb4,Código Cívil,14,Activo,zYbtZGiZUWr3s00QSUuD,7a6a1c12464f44ea8081e8f8e8550ead
1036,8949c0f4d542426b95e9337961a36786,Código Cívil,22,Activo,B8uZ0lfwLmApbh2rtLHV,4476993ff59346678fd98182cb1d47a4
1037,d072536e345d40fc9b0d6ef204bb237d,Código Orgánico Integral,79,Inactivo,kBOEHEnuFkqbJXqV76cJ,f6d6a3933860448089d5d0497abd7385
1038,f4b0e3b8a38b467a9cb337de556b84a9,Código Orgánico Integral,36,Activo,uUWQhWfJuJhVeu2xjyqw,143ecd93f0254f7aa3edce3fb5ba38aa
1039,fdc4c312e8b745d3b3688991ab35513c,Código Cívil,68,Activo,EGvcwkCMeH5EVQcHsVqs,43f777796816490a83a70cb24cbcc8bb
1040,2e236a23432b406caa9ed680610fd1fa,Código del Trabajo,33,Activo,UuQlf722R3vJxpehyyZz,eb9faec03bd246c98e55e8ec0ee85975
1041,14b7030bad794a3e84ffcee3ecb26487,Código del Trabajo,10,Inactivo,6WmEKAHXofqOSckc4MWz,2abf1d2222384593a303e88096782fcf
1042,59c330a34a9b43baa4fa12a8ebd6f6be,Código de Comercio,43,Activo,ZjNIc4VtgaqEF6TxhSEW,95facd71ec2c4556b2b96bdda601e83c
1043,06f024a5ef9f48899ce3616a0c2dc847,Código Cívil,46,Inactivo,69Iy6W7ydoHkn2mzPBvq,978fd69e20d04145b4979445327558df
1044,da82814a9cfd4734960ef70740c64c1a,Código Cívil,11,Inactivo,kjtUTRSo5zc2mggxJn9U,19cf28a86c1941f29800b27752f55c74
1045,7b2f7676cb5847d1b4400b623206553f,Código del Trabajo,91,Activo,Vlt12Qc7wMJYGgujyP6y,c6f0dc9746c747378647427a359c1e94
1046,86c0b964a4a34bd4b2f1898038881864,Código Cívil,81,Activo,oYg0qBNgpUWPDNpKSFDO,a8c224abb7c84edda0a84813fbe36cc9
1047,b45c227705b443b39bf414d42ea6dde9,Código del Trabajo,10,Activo,vXIkd6JjzatUx0TBciA9,5dc2ff15f16942ae8cc0ff70143d91eb
1048,61f2a958ed6c420bb60d41e2f97f0984,Código del Trabajo,54,Activo,F68eQkOMVw2y7UJ6If7z,ff2c6d17d4044d0cb7a9fb2bae708f18
1049,dfd3dee96f5a42aebe23c846437b124b,Código Cívil,38,Activo,scGd5EFqS0Rt8HJzYJ8F,27de0b451c9349ddae6b86df62b85ac1
1050,0be7095a040a4b94af5f97a0041f5eff,Código de Comercio,31,Activo,xxDgOtq4GVobbk1iss24,aa0a14699bdc4a2b9bdb518d7050f35d
