,VAR_ID_BASELEGAL,VAR_DESCRIPCION_BASELEGAL,VAR_DECRETO_BASELEGAL,VAR_ESTADO_BASELEGAL,INT_ID_AFILIACION
2650,7a57fbde6c4347bcbca25938bf2815dd,AOq0EfwkVH43GZYB12RR,Ley de Seguridad Social,Activo,d2564436c2f6406fbe131182e856f719
2651,052d0163a76c407b9d53dd03d2a69483,aDJmF9K46ttUJfmOJBSl,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Inactivo,3679a48ba4264fdb8257d33d5d6ab253
2652,0f7c2711b08a4704827b4911283fd840,axG7ybh8dek4P7PxunT3,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,009fc69c63c442d88f1f20e90431ae72
2653,2674ffaf980b4cf689174f544d1d89db,Ag58m9ahq0oysDNzmTey,Ley de Seguridad Social,Activo,344082d859734222bf09babc9024f91d
2654,7beb917f63a54d7c99b73f0a3097437d,8UpXK5LcTBmQH66UhgJu,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,ebfd35cf6c1c44958cff338053888efd
2655,728fc4f0211444d4b1b9d7f84d9e3524,XLbEK134M58l1TlH3mVC,Ley de Seguridad Social,Activo,c6d31a75678448458dd637a2dd44c041
2656,1dfe10a080c94decbe6ee65851223e41,NX9ItsIvO48kHDqgRAYE,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Inactivo,5d2c967ca0284e3692fdd555a02987fa
2657,4ebb704fe12e466989d79ad82568622f,fXYBdAg0qoMxBbzfgpMh,Norma CreaciÃ³n,Activo,45b402054ab7460dba39c6be44a59219
2658,dfd09c283e4c4784b380960c39231426,eYD8XrJCj7cZEteMfjWj,Norma CreaciÃ³n,Activo,86071d6a3f1a4d609b130e749eaeba32
2659,e9e13a30051549c9a53e22c3f4f78656,dLk3uSeyhoGUraRu9SrW,Ley de Seguridad Social,Activo,ea417b1ec53f4ef7b3a1bb962741a741
2660,25227ce2e5a643949d6da0c5d69c00a1,iPKfS6g6kLRrXTFjPgr4,Ley de Seguridad Social,Activo,ee0cf8c7a1a146f5926e73d3fff99369
2661,1f0a6b3d5e344299b2874a1a74811c0d,XfovS2V3iMRNZc9DYY16,Ley de Seguridad Social,Inactivo,55a9e85b37de43b5aca0d6e51ae5d72b
2662,7b4374dabef24bccb1c8ecd0c5dcd46d,v4tB1koQ1HZu6T9Jd4v0,Norma CreaciÃ³n,Inactivo,220f570e355b428982fa4a439c511db0
2663,9839c65c097248cd8065d128a2af0a71,mJpJxEhjCBwMsRItOnAm,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,3727ab090d5c40988908c21fe4511a16
2664,945baa33ec1741ddb7f8193d9ea7a089,766PJtXbkTFuIxARyEcg,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,b975c160d5fc44e981736154ffc4f072
2665,d5ed87e22141442bb10975f4fef3b224,FJp3lozPhWBicGrfj1PR,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,19555e1172504fd6aa61542c39b38e76
2666,56beb84c96f240a5b1f6a7fb489ab2c8,Jr1tGKMiMY0SUBXTyU1c,Norma CreaciÃ³n,Activo,0355105cf8144dc6b5950b2166574594
2667,51fddcc3466b4ca5923427af39359b1b,YshEsmmPhlyh1uUOCAKL,Ley de Seguridad Social,Activo,a0134ba258714515bd77a8b2310e40fa
2668,148d62d15a6943fd9c7b47ae9962426e,spzbhEhrEHcbGedDAYKr,Norma CreaciÃ³n,Activo,ce783e02a6244edeb4361d4f68badfd4
2669,96dd3fcc989b4e8a95a571d305b31ffb,D8kqbScL0f9MNtLWhSIt,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,91605ad1ddf54672bf04f72c790068fd
2670,8d77381666e74fd8bae05c3f8a0c765e,EAJxVA2XFBKXsKpE2HJd,Ley de Seguridad Social,Activo,6382bb41134d429d81586a2c381eb5b1
2671,b95eba640c8647809387891087617b84,FhSrGqbJdV23jerQlk9b,Ley de Seguridad Social,Activo,00ec13623d79448ab27b4aedfb34eaff
2672,fd1cd583453344cf9e56c9b45a1170eb,dsycv06eIXqeGPwjeMCm,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,96d99bee23234be598be0d73fe19e7e5
2673,de5b4fca55ac4e1a953e555342433801,Uq7Cvipot7ciunXEFdoW,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Inactivo,7dec40b2d06f4f03b76ce0f7e141fe76
2674,6122c3dfbd284d399af82cf4cd5037ff,PlqqKc0CiD5yT8W9Cgui,Ley de Seguridad Social,Activo,30e135d576f2426cb0d93e9b435b946f
2675,ad72913b04b54e10b5e193845d411ccb,852zdsEUpDVo0CWb6Bnb,Ley de Seguridad Social,Activo,f913b6d0007841a5862dcc01c272adab
2676,87034b2fbb6f48ffa990ca37129bc00e,jyTTke9fX3VltydHgUHk,Ley de Seguridad Social,Activo,9210b3dd69cc475ba217252c7b624585
2677,780c0c5d000249dc8f357c1f33f4d226,RDhCDVhVyFqZ3ys2LtBH,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,acf377ab9e834ec5ac49fd447aa99627
2678,4512a6f87fc0492f868c7595962fecc6,Phw5eyBWsM2Dclcaw0Gm,Normal de RegulaciÃ³n,Inactivo,fdea949e82834e97965670d58ce10c2f
2679,a685eac896664b88980fc2eb7eb760ef,DzAyyzxn0WQHSEUCERkI,Normal de RegulaciÃ³n,Activo,28b3872e0acf4e648b59e4b2a9845639
2680,2e3d3cf827de4db4968fc9a7dc40ae4d,CuRKEr1WoLSnA6J92aGl,Ley de Seguridad Social,Activo,405ef7b302c84f988541c7e7d9c0c2d0
2681,1e83ab39e2b94bf39f71046ac4e117b1,tVKzvZ4N2zdHWFthP0SO,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,5d4b25e037bd437899088e745a26bcc3
2682,52389e65996c46d3be7d18519106cc8e,4eGAvdCtQa69CCfBsDwY,Normal de RegulaciÃ³n,Inactivo,81ee81d5896c470f8cbf2fe3027404f2
2683,ed0d2380174e4efeaccab8ef957b4a6b,wlj8atg6rTBCULUSeiIl,Norma CreaciÃ³n,Inactivo,829868a5e5674b8498ebbed860dbe441
2684,1596fa4fcdcc4844a402e4805e1b4efc,aioChT6ipM5Z5vltkFte,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,76c23fac495049898944516a35fd1806
2685,8545c3242cd148019c62a22a4d3753db,KH3RULn8NYRNZkJqzraB,Ley de Seguridad Social,Inactivo,4e8f9403c63141b09dca1356923ef34a
2686,35d26da9592742ac809802cea3615e4f,RQOkQsAjTX4P83Mp1enQ,Ley de Seguridad Social,Activo,453bdaf7505240f9a2b9c7347b297309
2687,cad3fc9072a64e56abcb656676d2cab9,kWl8lWXFppwXYmJEVXU6,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Inactivo,61e2ab27cf9f425b90abfe820bdb0dc8
2688,d67a7f641c554a5291cf788bfa8ff93c,tAgQ9PFpqsSnGBVK1TN7,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,230c85091383494e8b14baf3d2ee13ff
2689,26d13a337819476ca8c69988ad05301e,RzwKhmFPol202AEjJTlz,Ley de Seguridad Social,Activo,65088b40a46e43a7a698be03cda0c66c
2690,9dd152150c60446fa3a718a607af2074,7XwMGOGPR6pSABeSOrG6,Norma CreaciÃ³n,Inactivo,53d15c2006454110b2f89df52b793a18
2691,8e313492c8c046c29b072a2db20f4e3c,n7Sql6ia4oVXlSnpd6MY,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,5f5164c2d53648b89a172165ce6c5c0e
2692,f540637726f04c01ba57a2d063696d0b,lzHVzlvTemx6G145SS3j,Norma CreaciÃ³n,Activo,394b9c02bd1e44e69f47803bc0b9e3e1
2693,3983a1b9b6e64488a841bc905e73f21e,50g0mbTw5b64HRruq1F8,Norma CreaciÃ³n,Activo,f600956bcb844925ae1283be70db7e2c
2694,ec0454ad0c984a5bad70b2f1f4461f95,331oYtmcDLfLmhk7rSK6,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,e3c0ae6399b64d7f817ef83872af39be
2695,b33b834676004c5f90f88509922fe49a,aszUdA2m9t0BLUtI5Jbd,Ley de Seguridad Social,Inactivo,da8d5895353a4ab4af5f53369334abfc
2696,18e11647d91746c0a6a986a89e2864f5,TIPkppDPRT8L8IQxGzsB,Ley de Seguridad Social,Activo,7457d080121441a69887fc9242050151
2697,1cd26b644a88446d8b8f3294adfdce3a,r8jFFHuIsHIgoAlfQ3Wq,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,6eed59968cb147e9964bd594808e14e6
2698,c4342a7181284ba4804d8f23cebbfdbc,cHOB6XVpR6ZiRElhQTDP,Norma CreaciÃ³n,Inactivo,05f41784dba04a5ba762fef074f416eb
2699,e074131f4b6d4482a9e08db2c0d0a727,wjkUuKcgN9yxykp4ciBQ,Norma CreaciÃ³n,Activo,7f495908ba524a72a9d8927a00c8cfdf
2700,a82041cb1c104a728a9bbbff4cdff591,yUBmVudwMfdf5kg4SyU1,Normal de RegulaciÃ³n,Activo,72b13e8c23cd4c23b5bc091f5d7debde
2701,059c52d2a8fc4ed69a5dbcce8a26bade,k8NDw9tFzPC2cTXp4ap4,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Inactivo,4226942786df4f5587c8cc2fa4ba93d5
2702,21a1f2c63eb84db99d2004a82e9d056c,DQfwreI4Ho1KZ54C5Ya3,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,eec3b85514174b489bdfaae05b89fbc1
2703,b128712a09f441588c6559cb837d8698,T4f45p9duGde0BXk5r3N,Ley de Seguridad Social,Activo,8fc93fdcc72440fb8e676ccbcd120270
2704,2f42311a9d904ccdadefde8b8e8e3ec5,ofyb6vGYWv3VERJ2IfKy,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,549a2ba0395841ee935d7806347377d7
2705,3914583e9c4d4f0e8eb2abd3e2ea57da,jQmaJXsi1fYUQxcXtWoR,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,2a87cd9ee69d402081530c9cde785a95
2706,883d27e258264911812ee90a75adf4ea,Q3jXyZ4g3QOcIIn0kPER,Ley de Seguridad Social,Activo,23ec2dec23e847a1ade489a15e2b5b79
2707,607fed593e194f64a01f7e877ad84680,qcK9bJUCjTaCnGorxQ64,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,ea2f1d6e174945d0afbdafdccf48783f
2708,8eaa326f4fe5400c84e65862e798917f,eLPPnLr99r2Qm0DgPFzw,Ley de Seguridad Social,Activo,c19ae06ad526405cbdb6a59d80138213
2709,be6e04776543482cbf1b088050870879,bO5hgfMoQQhXoCSxPM8t,Ley de Seguridad Social,Activo,44979cda74384f7d8ec585dae85bcee1
2710,e2b034a59ed44d779741de9ddcabbacc,EtUZnCfmTApWnz1lPxDb,Norma CreaciÃ³n,Activo,803d33963989495c80d08a03ed778363
2711,46eba1ff4cd049e391e5df0e29e6b948,bEiamzvgRdZoPgZdLIir,Ley de Seguridad Social,Activo,8eae649fedf149c7af9634090a46bbe9
2712,99fbc016564f4b7db8ddee9ba74e5ad1,AcbcbztSB8ilNYiAWLxl,Ley de Seguridad Social,Inactivo,aff3b67ebc4f43c8b39aaab1a5543fa9
2713,223b349c1105432387fb562e1bbaf178,WInxPgRv6ZmyRrEjuHRT,Normal de RegulaciÃ³n,Activo,ad54696ebbf34d51aee5fc346ab98bff
2714,68f5cfcc10eb402eba55609a1ce9b872,lz4uhMgR71n1AloQjj45,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,3f367c58578641a897fc909877d2f949
2715,79ebdf157ba64211a9b643bf46d64a00,da22W1MHTIG73HdSBPag,Norma CreaciÃ³n,Activo,0b329074e4294d8c9bf1ff86d25cbc9b
2716,991bfb828d5e42878ec71e154c766fd9,getnss8xdT2SdaNCxOYb,Norma CreaciÃ³n,Activo,18a85aa5bd9244f5be2b9ba33af33aa8
2717,ea0a1d53d65b44f49d9a893fc667cac9,CnZHlfUu3UMhwKGxZ2N5,Ley de Seguridad Social,Inactivo,18e3081485a34021a0c4047c6847ec93
2718,b94651931a5640e2ab5fa0d0909cb487,ORTZ3Trg2I3W5CCan18r,Norma CreaciÃ³n,Inactivo,33c9d6a0e25d497ea211cb10b304df42
2719,50c184eeaa1c4b86a7d7694fac42a109,XvzMT062x91yuJPFsPyr,Ley de Seguridad Social,Activo,cce77d98cfc04adebd9c01ef209ffe8f
2720,6e872d80fde24e90b4cd6d5a3e4f00a8,VgqRDcw10W6MZFzSCvyz,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,fff50528ce1d451e866705fa30b23dad
2721,4bd63dece64a4b4593f1a2eba17fe1b1,5A3DenWuVFRNgyXcyY3M,Norma CreaciÃ³n,Activo,42319b28dbe84a7b99bf63881a35231e
2722,0593a836c8f64f7b9ff04fb7b41f65c8,AZnQ7gPjYehLgKiSkkwy,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,c0825d21d0a14545b06a582bb08910fe
2723,41483ab47ab243c4851f55825835e27d,uunGHi7xKwu9raSMUkrd,Normal de RegulaciÃ³n,Inactivo,f8e8eec91c594006b03bf3dc52238e7b
2724,31874867c42a494090941bce24366158,efoRv58GEiW2myMsYfZ4,Ley de Seguridad Social,Inactivo,138f0bed1d5e4b9ba295cd7926170661
2725,e390c1154944482cbea0762c868816d4,Hw5jNPy95FHp3DuHyVfO,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,0142a04ffc98490a94927a09ffc14d63
2726,a3bb1ab0d9d946af8aafed081a506a3c,lctUUbo9t9KqWubIWeOj,Ley de Seguridad Social,Activo,a532781e2e2342058b8a8f1f57d6f00e
2727,3e94f3d37329483bb414034f8149d029,nlQTtpc0dN1okslhQiNk,Ley de Seguridad Social,Inactivo,b685e113ea4a46d8a0918894df4348f2
2728,dab55a4862864e70b3656caaf436317b,3QeYp0TVC7JqnjWIBD2c,Norma CreaciÃ³n,Activo,0c5a0962d66942a7bb1640a76dbad8c4
2729,375ca3a4e8604c9090c9af2365dba25a,iwr8FTdCpA5XlxKn5u8l,Norma CreaciÃ³n,Activo,3f24c0365b6b4c4ba390cc68b9f422cb
2730,d0f0fe71143d4a09ad37d5f3fa349826,lw6nWICXbkQUSNhCUsYo,Norma CreaciÃ³n,Activo,46425725d9094e3ca8bce55c49816341
2731,e39394ac79754215b9718b40468115c8,tsv5g6hCyfnd4icCg3Fz,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,9b19d70699a24bea8210b95b6e0725c3
2732,0d9a922765074d7a9d279db4197dcb16,ZzMYGNMaU3dH5CbEEPmT,Norma CreaciÃ³n,Activo,c7babda8d1c24cc287d4fee9832f5acd
2733,0cca71ca78fc40339ddaa710cb7b2e45,FAKZXKQiNN2xDNPAkX3N,Norma CreaciÃ³n,Inactivo,8ccdb64f67bb4ca1b2311be600bbc1cb
2734,8efb9bdf08a144b1a92cb69a55ac4f98,gq4VgFcgYm6PaRatYMRz,Norma CreaciÃ³n,Activo,dcc1773f3df141a2a51de69b86762d1e
2735,aa4237a74a884ad3b46fb8cccbf2cea1,8Rt7VA8Okx9HnjtAPycd,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,c46d80fa1490469c817c4525d9e155b1
2736,275b913f789f46e7bbaa465ae6b38c22,RBqk2COWZaBAoAJqtP84,Ley de Seguridad Social,Activo,4eab8eb9c1734dc9ade8f5805ad36654
2737,3b1072b317fc459fb566a63a09e14264,zwTva9qBJEk9iy2DRCKy,Norma CreaciÃ³n,Activo,8143dd50273b45e588d2d219bf9cf5e3
2738,07986414323546d8b7c67979b623ae6f,0D0PTjDgQpNFN3qriZi4,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,17212d4b99b44fe9bd41f18ea662b33e
2739,e81c658cc36149b388d7f23b0d2ab512,ESvJqM8dk8Qt1VBP8sLa,Normal de RegulaciÃ³n,Activo,fe7bbc4a810d411db734d6b4b5a413e2
2740,03dd2c671d7d4c24b773afb197d22be2,hUbzSUdW045y9HrbR1rt,Ley de Seguridad Social,Activo,5e1cf212b58745a5b031295bc7c6b0d4
2741,c8b4302182e14e9a8d94adec25a2c801,XOEE5kf3K9WNMW0g06Wb,Ley de Seguridad Social,Inactivo,37b4387372f048009725243e9d27e7a4
2742,16a35c67dc9b41efa023dfdd56bb30a0,wKaUlnfzHUoZDaoHc8rS,Ley de Seguridad Social,Inactivo,3fcfeea3a1c646e5b1510b111141c0a2
2743,e10942855a80406fbacaaf7d83dbd456,5fYpkvpgFetShf0Bg64S,Norma CreaciÃ³n,Activo,bfeb32c9e3c446caabb702450a288093
2744,d457828ce862473692f0a28eef35d888,bYngmiErwFKpIAE6NqA8,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,f091d7371fa648c498b454cd1606ccf0
2745,1b9db2a0f22d498c97c1bf8167a6ca13,0nzx1XY4lCMn42guB7IY,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,1c373d3b2069427b982baa600a9b5c5c
2746,588af5b1ea5a4f759c259c9d6e47dd87,KllGiYrZ7VIEMrZpUcBL,Ley de Seguridad Social,Inactivo,f56027b71ff7436cb42543eac2c3f228
2747,35be868071844c42af4bcf18c03a5192,z3bA99rkwd7yVNyV5MLj,Ley de Seguridad Social,Activo,399b1f9ad4d7437bb7e939b5a6a158ea
2748,0c792f092a6649c48b693bfc84f7ded1,jAN27w0NOcr8ckryyg9l,Ley de Seguridad Social,Activo,7ca9a0bf43e5471db911c31c2f4f9772
2749,89d89d7f75fe4aabb2f15ab1def398c9,Ks81fexifNrq3EpIeAdF,Ley de Seguridad Social,Activo,ef08d91af34e43dda3e228ccdb279522
2750,8074cce0067d4ea9b7f73c52d3e1ae85,fcETK7tKnI8I5QWcgQsS,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Inactivo,140a0dbd322342c591ef1e47587a4be0
2751,e031e57143b643ca993f9a624fdf02ea,WQR238AWyknlN0a9l95Z,Norma CreaciÃ³n,Activo,52b12e15c7f94038bcb34a5395c1720b
2752,2658505fe766420486c26bbb08a57bd1,aN2AbzlBq6R9hYBnhofK,Norma CreaciÃ³n,Activo,2de1b3ff0aad466996ef05da5033e3e5
2753,976ea4c8991c4b849d594f59c44648e7,i4qNFKsXQGj2D1Tcjryr,Ley de Seguridad Social,Inactivo,ca935dcf54d5475196a3bf6de1b98e61
2754,6bd99e0f1cb346ef9e28bb8cca732854,03L2WUD22SwgkOyW80VT,Norma CreaciÃ³n,Activo,df51180aa16046398d3deb92be730a82
2755,57ae287db2834d13b14e2dec37954df8,QVjVsLXgPJe1Sl2n2Hfl,Ley de Seguridad Social,Activo,82eb00d72a4c4b5f94747fccf9f744d5
2756,1849d7e946c747fe8a7e57bec09f094b,qdYgWd6tzCdPofkoGVrE,Norma CreaciÃ³n,Activo,ef67adbdc19148bdae394330e06fb6dd
2757,84273b970ae7445ea2bc5296c8227959,oiWJ3Rmsu7hwEfddyHI1,Ley de Seguridad Social,Activo,9805cf6405804746b2831d1033403207
2758,c3d232ad6779497e8fcd018d7cdd29e5,RNxCfqvK0NibeH5ADswn,Norma CreaciÃ³n,Activo,711bd56683dd4b64a69e9c7fc4e9a91c
2759,e6ed45373fbc4c1bb0181b4c87394449,Fa0u2MBryPyDLxxDfbhK,Normal de RegulaciÃ³n,Activo,e88c24fdab84419ea2d71a046ecca36d
2760,57ddd3b7f7c84798b40ac63dcc1c8454,nr2f4hcA2W0Bf76l6Zaq,Ley de Seguridad Social,Activo,9d69f948129e4954ac7bbfc8c831f922
2761,d0816a2505d841d683ceaa1edd26db3d,EB53pi0Xsn0tmQkVu4c9,Norma CreaciÃ³n,Activo,98c6794e7971497a86f1f127756abb3a
2762,9040e16d67924b98b3071dd66bcdfd25,wOsqXVXWNyPskWxzBgxN,Ley de Seguridad Social,Inactivo,5db8882599e74ec9bf32d3f3336c81c3
2763,a21256604aa748d59c54b520a881262b,2fACeHyuLkkMBCc7veoO,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,743ff21e48e349018049679cb4fd9756
2764,57d4d3b7e3e44853ac5a669fe64408db,Qwj7aJhnFK5pbmAhKj2G,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,e5e54540fa94404faaf8e498274e8c8a
2765,3edd55b3627a4a37bb2f5270dd3ba6e2,wtdIUDNuDPGdC2CCu61I,Ley de Seguridad Social,Activo,188f683fcf074f89b1e053e5f458baca
2766,3b3a0299cbeb425cb880a68d9bd02671,zLB6uwHkDPUDkyc0PymK,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,916eda2574ae469ca5555877d00d9e46
2767,e910050b0f9c4cc7850ab4b7a8a0726e,ziHlGEKfTx7efkRiRfFF,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,b4c84bff87ab4b3da1c34bad488c84b6
2768,52efe6e75e47480f8fa99658d20cf34b,rOijvUQEiUgZACehRodm,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Inactivo,b3f83d148e6f4c5a9fd35b86de987966
2769,6536516263e4421f85a23872a1a0bb96,7f7m5thVyJ1YjPPBNPsD,Norma CreaciÃ³n,Inactivo,64b06de3fbd54422b20caf6840489388
2770,8fd09683cae045fe9280f9becff31786,Aoc5zOTcgF6VZtMKwKHx,Normal de RegulaciÃ³n,Inactivo,9d03cbbdf17d465e9770f69fccd4a320
2771,b77b144b213c42b9994b6026eb5be657,kILJXGNfwBVO8kHrUnv3,Ley de Seguridad Social,Inactivo,75c88d540a7646ca9c5eb5fed7610b59
2772,58cee769111041aea9a55a63451f982c,pskILwIuuQP4YFgkPc2L,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,d50918ac48bb48ef8f4840fa89ca66cb
2773,4bdb3cb67cac4032a7f4607e795971d8,5U722iX7g2P3dJ2A46h0,Ley de Seguridad Social,Activo,1c7e8d7a73dd4231b40ef78073f67ea0
2774,182f51970a3c4fce9fbcb182abfcd00d,um7bRHB0B7UGUl9pf1XI,Ley de Seguridad Social,Activo,a1be99114097493b95fafb9a1454713c
2775,b4c52a2aa64645ccac88efd2b0022431,9ed8cpiAuBZy6RAeuUpL,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,092e075137b348b6a8f70cf2bbccbce0
2776,8d65a25175f74172a9e618f72a2cbb8c,scDulvEPqI7m35QGV13q,Ley de Seguridad Social,Activo,97d12e8de321415c9b54727c286eb18e
2777,d2dbfc9a8b6c4505ae5100a48bfea754,Khr5NRcFmvDDwyMPEsiY,Ley de Seguridad Social,Activo,855db5610c194fc8bfb5023cfa445980
2778,603690ca83d84c25a07afd96efb9c1f4,2NfPlwqrJ9Y1JTOcKsEM,Norma CreaciÃ³n,Activo,cd0488d6ea5045d8b1cdb7f8107820db
2779,30508d2849274274b38fb64da7711a15,xB48CuQoPuSzGx8T0pdN,Normal de RegulaciÃ³n,Activo,6e5901195ebd43939a16d135247c88eb
2780,04f5807f2ab04124a156af77e683cc18,gAhj20fVTDWNNPDPTJxx,Ley de Seguridad Social,Activo,7150f2e82dd54e1ab5e8ced5c5a434e8
2781,5a171f0b62464136912b4ec7e7722844,wQYIehmL0MJ97Wc5Hx9K,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,dc226c2f2d854f4d8c4124e546530bfd
2782,658f62f9e029406aab75a166bb7f4553,SxcNgaBkYIvEgJeyBM0A,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Inactivo,607b1c1022144368a4ee76a7f236553f
2783,e1462213cd1c49a786b5ac8d1733cda8,a7SSxiHb1oAocpQXQcSq,Ley de Seguridad Social,Activo,af2f593cc5d74eb388105de53826538b
2784,e829a0097f794b8480e3fff4e5e625d9,jx9hhSgPba0xS4otDmOQ,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,6ebdcf50673449798778bcc02c1505cc
2785,87526af431204948a6bd7840680306d6,otKMs8JaXqfPi0ZUjzxY,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Inactivo,023322d3590b45d689ce6c279ce342cc
2786,085aa9595aa541d99c7bff57f429fb94,snFpiJ2CLTikhoTUaT8F,Norma CreaciÃ³n,Inactivo,14075e2d63dd445f8a8c0905a99b1662
2787,1961207d216e431e825342e1b563b0c6,gazgj0mqFHSMwFfrUWRw,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,02972f60575d4ec78af1f4944af12311
2788,ef039ae6b61545898e5160a7c6057e05,H39oyRHFXMtGTOPgJnpI,Norma CreaciÃ³n,Activo,d844d4e47b414b70b8545bfbcfc706e7
2789,27429e790a5e478db0f89ddc1dcba794,wjF8HUs31MNqZxM5T9ev,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,be9c6af93b3f435798dd0523e1c75014
2790,3d68b28981a347f8998456518c796959,So3UfQLtluCWYvXixUaU,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,ceb7cc1b0246472490adda59c226959b
2791,8fa8bf7350a34c57bb221e65893fde69,EfehxBNpQ56UrVQ9ztbm,Ley de Seguridad Social,Inactivo,41d4d49b89da47b086e2ac3b94c63c88
2792,7a9de457f2244c8fa549f51a0772d05d,eYE4KuPcQAEPv1IZq5nI,Ley de Seguridad Social,Activo,9834e01a6df54444a1ecd1b37e954a26
2793,10ebe50fb2cd45d193d8f6cd6dd8b854,WkYz3aIsqsqUKaFiTBLP,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Inactivo,f3deb1dc91624158809f1744fc173860
2794,5a4ab206f78340d78b828db832fea345,OvsLmVlD63MqPVvStsIz,Ley de Seguridad Social,Activo,1ccaa2183b9647b39f1729c60467f36f
2795,155579401f424680b47ad1577885909c,ZWNQnDYYT9WVTX4NcZT6,Ley de Seguridad Social,Activo,d51b8069434e4465a503b6f8c8a8562c
2796,b09712e78c4b4858869a837dcc5b0f95,TASa8YtdvEyr1BFC5GcP,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,7ee60213e984429b9616614baf7614cb
2797,f5c34ebeae5d4ffaaf6bd9e9daf025bb,mmYZqfSxqQsDQPSzrOwU,Ley de Seguridad Social,Inactivo,50ffe574a9c5483fb3a91c31adf979b0
2798,de894fd56d444dc88e57e58d131e18b3,qbbF5msIuZPnL04OWDF4,Ley de Seguridad Social,Inactivo,85ac67a618ed4998822d3cccce5462a3
2799,de8e9c5512b948969586fa3384951952,FTXXIWavLIpK5uaZqcW4,Norma CreaciÃ³n,Inactivo,7f202d8e71a8446c89d9088c4bc3c7ba
