,INT_ID_AFILIACION,VAR_NOMBRE_AFILIACION,VAR_TIPO_AFILIACION,VAR_ESTADO_AFILIACION
785,12e8f37a8f7c4172a2dae1453009412e,Voluntario,Pensionista,Inactivo
786,4daa5f800c674b2abb89d1b265171cca,Voluntario,Afiliado,Inactivo
787,11daf80e22ef41b287dd6b3d9d8d6596,Voluntario,Pensionista,Activo
788,7923dc0a77b24be4801d9b2669c8710e,Voluntario,Pensionista,Activo
789,4bb7e0eb3ae448e381cdbb371268bc35,Voluntario,Pensionista,Activo
790,4fa86408637142e788db43b88757871a,Asegurado,Pensionista,Activo
791,f0fe3f0f4c764df3b766299097c5bf18,Asegurado,Pensionista,Activo
792,3c8e115f6c6f482288989e3d8cea1075,Voluntario,Pensionista,Activo
793,399c7c222c944bb1b3d33fd827603697,Voluntario,Pensionista,Activo
794,7cf5ec38bd7041ab922c807d1301bdd4,Voluntario,Pensionista,Activo
795,192907cb5b694558a9a57ca404a54e03,Voluntario,Pensionista,Inactivo
796,c178caa9a9b844308b67b4ec2c69759e,Asegurado,Pensionista,Activo
797,7f94ee011d1242a78f23e56753c8f9a4,Voluntario,Pensionista,Activo
798,80f293c9476243fb93722881f4f6e2ee,Voluntario,Pensionista,Activo
799,87f6dafc22124b89bed5b5e10c5f0369,Voluntario,Pensionista,Inactivo
800,392a417500d54123bedf2818d565c99b,Asegurado,Pensionista,Activo
801,e2c7533a6f4440baace354cf809070ed,Voluntario,Pensionista,Activo
802,c36b8f5ad9574fdb97adcb19207f8c4f,Voluntario,Pensionista,Activo
803,e315159ad1494beeaffbd857e221909b,Voluntario,Afiliado,Inactivo
804,d5333010ee0141b19c47f7f149095008,Asegurado,Afiliado,Activo
805,199c9a18218c4dc39f847ff53a63ebd8,Voluntario,Pensionista,Activo
806,18562dddd2234b46a7ada9531c966e4e,Voluntario,Pensionista,Activo
807,366f1e38e5254326ab7813f640eaeafd,Asegurado,Afiliado,Activo
808,3c1e0a625bf04fd9bdea99b088ac0e08,Voluntario,Afiliado,Inactivo
809,eef65ea2e26940298958eed5225f6e53,Voluntario,Pensionista,Activo
810,c638dddd281a4d9c8369099503dae0d2,Voluntario,Afiliado,Activo
811,1fe2e601733a44b99bfd7544d1b78f90,Asegurado,Pensionista,Activo
812,13e0e39a0bac4330b6743cce91bff05b,Voluntario,Pensionista,Activo
813,f6c7bb329bb743d1a1de16f93c428199,Voluntario,Pensionista,Activo
814,866377837f454fa08d1ff876772300d9,Asegurado,Afiliado,Inactivo
815,e3b19994cf584a6da49da281c21e6807,Asegurado,Pensionista,Activo
816,76224dcb26d84de9918146f8e1599869,Voluntario,Afiliado,Inactivo
817,11ec79410f7a489784ea10a11fad7594,Asegurado,Pensionista,Activo
818,2bd6c092a10a422eb42d97bf93c0e3a8,Voluntario,Pensionista,Activo
819,fb6fa34d9b4c4c19932ee72ef5ae015e,Voluntario,Pensionista,Activo
820,b4a6febc68af4e8abbfa2f653c254e48,Voluntario,Pensionista,Activo
821,b1d3c194038946c6993867ee9ac825be,Voluntario,Pensionista,Inactivo
822,a7ad06a225874156ae8d64000e31eae4,Voluntario,Pensionista,Inactivo
823,c0a1ff749189476ca2e77a403531508b,Voluntario,Pensionista,Activo
824,1f730848e3ea42129db60ac1fe04d081,Voluntario,Pensionista,Inactivo
825,c9fcfc5c0efd4b18b0f3492c4d492051,Voluntario,Pensionista,Activo
826,a992072dfe9540188f1220ddcb8e5797,Voluntario,Pensionista,Activo
827,3c6d0a8eaf7148dca1ffbeb6c1c4aab0,Voluntario,Pensionista,Activo
828,89ce536fffe746f8b275ca172e14c843,Voluntario,Pensionista,Activo
829,6d9ff6c738af4ea892e17b470f5df4f7,Voluntario,Pensionista,Activo
830,2f0864f71f3742b5b0800f1d2735cf5e,Voluntario,Pensionista,Inactivo
831,047e2f2cc4d24be6a26d70d6d2a3287b,Voluntario,Afiliado,Activo
832,c12f569942cf4ae7ba437155c2bcec43,Asegurado,Pensionista,Activo
833,b879e351567449d0a2367f941ba52706,Voluntario,Afiliado,Activo
834,ebc86f6c33d94d5199b8a51ad60a2753,Asegurado,Afiliado,Activo
835,78dc3d8ad2064c609b4f30d7f5c2c590,Voluntario,Afiliado,Inactivo
836,c41214f4e5414f458d89a81c32302c92,Voluntario,Pensionista,Activo
837,f7ab679c3b86474986bbdd517efe59ea,Voluntario,Pensionista,Inactivo
838,22af6488ce074724950841212abc9191,Voluntario,Pensionista,Activo
839,7bc76c1a71b54c9383cffea33dee037e,Voluntario,Pensionista,Activo
840,27304b609acc44a3859614f2de4a3dd1,Asegurado,Pensionista,Inactivo
841,4052bf192b754c90b9964fca1790237b,Voluntario,Pensionista,Inactivo
842,31e0530124da4582bd24793b496a6c09,Asegurado,Pensionista,Activo
843,69531959c0ef41568397edfeb309f82a,Voluntario,Afiliado,Inactivo
844,1755cae573a64cdbb4ceca39b3d1db4c,Voluntario,Pensionista,Activo
845,05e5fc9ac80c48fbb0ad5c4918c412a5,Voluntario,Afiliado,Activo
846,871c6624d33343579b3cf49edec743b5,Voluntario,Pensionista,Inactivo
847,294759c056ca4cba9d93f0a3ec63eb22,Voluntario,Pensionista,Activo
848,9c6d2b69f5d9404c821803d556c441ae,Voluntario,Pensionista,Activo
849,98295cbe04e34b439b572e8648ae4899,Voluntario,Pensionista,Activo
850,11fd1186a20444ce97a97a75df50b662,Asegurado,Pensionista,Activo
851,2819c4d0da9143739fe8e9a9e4e4ee5a,Voluntario,Pensionista,Inactivo
852,1ec30181d9c54b40ba85572541d7f14f,Voluntario,Afiliado,Inactivo
853,f6fe5b91b908478197a58021f3d4d5e2,Voluntario,Pensionista,Activo
854,9ac5c67feb6b4da6842d09e6523cb0c2,Voluntario,Pensionista,Inactivo
855,15252c56ed4e46498800c8df83054824,Voluntario,Pensionista,Activo
856,4946597d75f64893a8467a6930772f33,Voluntario,Pensionista,Activo
857,c4a330207840411eab759639bf054054,Voluntario,Pensionista,Activo
858,194bece5ced644a9beffc4c7778f9d05,Voluntario,Pensionista,Activo
859,967177d8bed8474e9868fc621b7e6ca4,Voluntario,Pensionista,Activo
860,021bf2aa691e411ab0b27392054d1e30,Voluntario,Pensionista,Activo
861,cb7467d1a02e442d9c63558f58b49c43,Voluntario,Pensionista,Activo
862,647f09591dad4bbd80f7ccfd45087e06,Voluntario,Pensionista,Inactivo
863,6c8c15772ca34c62a29ebf810be473e3,Asegurado,Afiliado,Activo
864,ed946b0f6a4a4d7d957d2ef08d62ec67,Voluntario,Pensionista,Activo
865,3aef4e4e01ce4b54b80ee6359569b2b6,Voluntario,Pensionista,Activo
866,4178c9de48144726801d610fc26eee2b,Voluntario,Pensionista,Activo
867,b34f7b40eaf34f2abcc90536891e16d6,Voluntario,Pensionista,Activo
868,0fe846ab82ac46fabd1d8701a62ddac7,Voluntario,Pensionista,Activo
869,09e1c416ff8041fe801eee018972c08e,Voluntario,Pensionista,Activo
870,272ae833714044d1a5056d5ff875a359,Asegurado,Pensionista,Activo
871,6428344fed174b68b97d7819c03a9c7e,Voluntario,Pensionista,Activo
872,7aafbc89ab4847788a8b11430b3bee74,Voluntario,Pensionista,Activo
873,43bca3faad9f48cdbdad51ca7d9ec967,Voluntario,Pensionista,Activo
874,a8aee49410ab48f58352dfd0f685d37d,Voluntario,Pensionista,Activo
875,b1babd17b67c444c9d4fb91e0e60b47b,Asegurado,Pensionista,Activo
876,1ce08a7f0db441d39ce279dd088e0999,Voluntario,Pensionista,Inactivo
877,51e793ee8bac485ea2bd1f964ed8d2c8,Voluntario,Pensionista,Activo
878,69d388d84c15470fa7be5e6e03ba3586,Voluntario,Pensionista,Activo
879,11717a0be4594603888221d44a956354,Voluntario,Pensionista,Activo
880,4280d3f2c4f9414ab25963e94d62f89f,Voluntario,Pensionista,Activo
881,0267dc1b538243d3be2deecf6206416f,Voluntario,Pensionista,Activo
882,af85db4807f64b1ab7a300a3e7ba6a2d,Voluntario,Pensionista,Activo
883,bf3fe80ab9e143c8abaf9ac64f7659e8,Voluntario,Pensionista,Activo
884,e634856c2988469aa50e5fff28db8a95,Asegurado,Afiliado,Inactivo
885,8f146b8160564682816891099a589d2b,Voluntario,Pensionista,Inactivo
886,a92175d7c16142de8645adda2fcea003,Voluntario,Pensionista,Activo
887,5fb524bebcc44ade9e9b61a58d5a30db,Voluntario,Pensionista,Activo
888,48a7ff9d19a2467186466f4109803e70,Voluntario,Pensionista,Activo
889,81c21f268c7e4ff282fcc8cae47e4409,Voluntario,Pensionista,Inactivo
890,85842da54d0d492abf6a82c563e9f574,Voluntario,Pensionista,Inactivo
891,46ca0463a0874c4d9e90cd8d5ebb4821,Voluntario,Afiliado,Activo
892,01aa14f706c1441ca59e6deb5d5bf545,Voluntario,Pensionista,Activo
893,ed69f0e63b6f4d71af33bd775ef6cd03,Asegurado,Pensionista,Activo
894,8de31adaffda4a0aa899c67d81582f18,Voluntario,Pensionista,Activo
895,6ac7e60a2f954b68842ebe091c095b8f,Voluntario,Pensionista,Activo
896,11c00a302d164641b210856cbeef2d6b,Voluntario,Pensionista,Activo
897,35c1110426c1486a9bd9695120980ef8,Asegurado,Pensionista,Activo
898,6a2d5242b83e45b2ad0c9069e2dd42a4,Asegurado,Pensionista,Activo
899,b20e68e9c3c140eca3487df101c1d508,Voluntario,Pensionista,Activo
900,6013d6da1c604ea99c28ee2332ab3011,Asegurado,Pensionista,Activo
901,d2afcb4fd7fe4a4b85a85f54e7de9609,Voluntario,Pensionista,Activo
902,43d48fa577484c579f7eda6ac32e0727,Voluntario,Pensionista,Inactivo
903,f901ea349e1e46ea97ef790798799c97,Voluntario,Pensionista,Activo
904,4c0c1f574ca64010bf1180ef00cc05be,Voluntario,Pensionista,Inactivo
905,5145b54a6fc04fcebe8eb2dfe4118641,Voluntario,Pensionista,Inactivo
906,34c1742dc3e844f29587f8ecf1c4139e,Voluntario,Pensionista,Activo
907,e6d8aabc339e4b559115b1f7826ad2ae,Voluntario,Pensionista,Activo
908,e3a4fccc3f3e4e9da7a68a27b41d4874,Voluntario,Pensionista,Activo
909,6898884c60524fdc81ea1c157b91bcc0,Voluntario,Afiliado,Activo
910,0d4bfd39aa714f22be7a12deebc15b46,Asegurado,Pensionista,Activo
911,80526ec6fe3e41b8b3db92c57f94dc87,Voluntario,Pensionista,Inactivo
912,6844717edf80454eb153ecfe5bdac248,Voluntario,Pensionista,Inactivo
913,a3d7154ae35146b29edfcd65e8f48cea,Voluntario,Afiliado,Activo
914,356346dd94e54b3a8d365684ee28279c,Voluntario,Afiliado,Activo
915,f476ebc183304c928e8ce660736e647e,Voluntario,Pensionista,Activo
916,0aa9af1b1dc94b9aad542ab0571e80b3,Voluntario,Pensionista,Activo
917,2925cb21cd08449c8d0e4c731940e833,Voluntario,Afiliado,Activo
918,7598364b6dbb4bd5a546eb7dba5ed236,Asegurado,Pensionista,Activo
919,45c40ee37e51420ca50f37049747bf63,Voluntario,Pensionista,Activo
920,c1306fc431824773b9a306ca43faaa67,Voluntario,Afiliado,Inactivo
921,2add860e1aa54477ab61be1585b8846d,Asegurado,Afiliado,Inactivo
922,242533344f92459195d8d3769a025e2e,Voluntario,Pensionista,Activo
923,8c884e3f56fe41c7a14b82b8c0b9543c,Asegurado,Afiliado,Activo
924,7c7efe87ff0b49a08212b388f77bafa8,Voluntario,Pensionista,Activo
925,91deaf3734da4fb6aa122f4b58fd10ad,Voluntario,Pensionista,Activo
926,8c8f3b399afd4b098d8e451a66aa9b1d,Voluntario,Pensionista,Activo
927,7543f6729d6e4ef29052a92d489b9309,Voluntario,Pensionista,Activo
928,adbff2ab98b54a96af0d3db089775111,Voluntario,Pensionista,Activo
929,ec64fee0f4bd4806831bb3f144fe1b14,Voluntario,Pensionista,Inactivo
930,8ed565aff0e44f21a2f1fd694fcff5d5,Voluntario,Pensionista,Activo
931,bbf8769566fc4bfe882bfd7e6e9bff46,Voluntario,Pensionista,Activo
932,e35ce4e6fb4845bd84e585eb51c91788,Voluntario,Pensionista,Inactivo
933,b995cbe0686948c6ac282f8a8f1b03fe,Asegurado,Pensionista,Activo
934,b5ce1669c43748e380cf1b4f573bfd74,Asegurado,Pensionista,Activo
935,c5332d12be6b4954b1b8388167f4abd4,Voluntario,Pensionista,Activo
936,5de36a89daf54c25a95969a9f55f8b16,Voluntario,Pensionista,Activo
937,7798554f51c94514bd4d7a5c31d8f3ac,Voluntario,Pensionista,Inactivo
938,ff857d7e58d4438287ad0f9f2a2dde12,Voluntario,Pensionista,Activo
939,0f183c75e08443c9a89dfca2d9cf8604,Voluntario,Pensionista,Activo
940,607c4b57276c48d9a2e0c92b515e640a,Voluntario,Afiliado,Activo
941,c3f119ba7fe14188990058bf2f14eff6,Voluntario,Pensionista,Inactivo
942,f40941054c99486db268df7bdb14a842,Asegurado,Pensionista,Activo
943,571bc92bc43045759e8b4afd8fbbc501,Voluntario,Pensionista,Activo
944,7c8ebac5485f44f187c05491eb1bb08c,Voluntario,Pensionista,Activo
945,4aab884b10534276a38882273d6e25be,Voluntario,Pensionista,Activo
946,485355f369de4db183200f7d0c40d442,Voluntario,Pensionista,Activo
947,aa4b605081444a329533dc8c566ba247,Asegurado,Pensionista,Activo
948,4f82a71dda7e4594a331918183c8a098,Voluntario,Pensionista,Inactivo
949,8085bc7cfa114a9992b098b90c7c1c35,Voluntario,Pensionista,Inactivo
950,0f4a3e694bbb402ba8d50c980ac355b9,Voluntario,Pensionista,Activo
951,ab1e6871c00348e2839bb861d515c596,Voluntario,Pensionista,Activo
952,c38dc86a533f47f98f15e616ca20f12d,Voluntario,Pensionista,Activo
953,aae3b8f7731046f898c981a6b8751ec5,Asegurado,Pensionista,Inactivo
954,b9d04911ff3341b0ba3e13fd474610f4,Voluntario,Pensionista,Activo
955,248c506f897f43b991f2d937ed21fca0,Voluntario,Pensionista,Activo
956,4d12a1d7d3714d85913c85495eeb5c6a,Voluntario,Pensionista,Inactivo
957,5df1c8ba3de0489298e873b07735b262,Voluntario,Pensionista,Activo
958,e6a900baa938439c8da3ab7455449630,Voluntario,Pensionista,Activo
959,37041f4876eb438a828288e217f63716,Asegurado,Pensionista,Inactivo
960,01b5fff3f4e049f9a96ffb4788bc4d70,Asegurado,Pensionista,Activo
961,afeec2c54c9847c3935d6ef5df278d42,Voluntario,Afiliado,Inactivo
962,3e9dc720d8a24c46ab2bf041a6663b73,Voluntario,Afiliado,Inactivo
963,3af272e3fe7a4b849eb482bd4f9f5210,Asegurado,Afiliado,Activo
964,72fcc93c84644481b1337c2f258a433c,Voluntario,Pensionista,Activo
965,3dd7721c3fe745529dd47d8090f6c787,Asegurado,Pensionista,Activo
966,ec40365d0a3949fea2ed605bf945b7a5,Voluntario,Pensionista,Inactivo
967,e8caac64e880480fa5452fe4ace01b59,Voluntario,Pensionista,Activo
968,2e362d22d3fa45d79c21a13ef4c0fb70,Asegurado,Pensionista,Inactivo
969,82f560a5ee9d407bba88e1ec1708122c,Voluntario,Pensionista,Activo
970,578505a26bd34bce8a9314d41f7422ce,Voluntario,Pensionista,Inactivo
971,b8dc688fb4a64ed29407db8353c2a247,Voluntario,Pensionista,Activo
972,a77f7842ca51448488b85efb65cf04f4,Asegurado,Pensionista,Activo
973,41e1c0da2119412b9b1c86cbaf4c63ce,Voluntario,Pensionista,Activo
974,618d3e9e702243b1977b60772e4620b3,Voluntario,Pensionista,Activo
975,f008929d14204025b993230baddb9718,Voluntario,Pensionista,Activo
976,b5a69a664b6b4225873b19692fe7630d,Voluntario,Afiliado,Inactivo
977,70e03e303c76479985472269c1602709,Voluntario,Pensionista,Activo
978,ce68ed77e8714081933120b7867c6fb3,Voluntario,Pensionista,Inactivo
979,d8f4bed7e105455792d72a9e348551c1,Voluntario,Pensionista,Activo
980,ba75e843142e4b54b32f5895b974c64b,Voluntario,Pensionista,Activo
981,f2ba5dffca4440ec93070f6964bf579e,Voluntario,Pensionista,Activo
982,d257cfcea81e4166afebcb0f62b63dfa,Voluntario,Pensionista,Activo
983,f4dead03fdbc4bba8ca8aefe2cfd533e,Voluntario,Pensionista,Activo
984,ec7eb35d2b994cca8315e59ffde658bb,Voluntario,Afiliado,Activo
985,feb02a3c90524a73aa6b9b59041d93a9,Voluntario,Pensionista,Activo
986,565042f9c1234b5081f168017af7b19a,Voluntario,Pensionista,Activo
987,e0b0327ea82b4e7fae671ff436a8bf71,Voluntario,Pensionista,Activo
988,436145a26b5f4e6496da878d031a4a4f,Voluntario,Pensionista,Activo
989,f14d8c81d9e1401b8a6f6c15c936156e,Voluntario,Pensionista,Activo
990,0c14d2ea09b64cdd9264fda15ac5dbd5,Asegurado,Pensionista,Activo
991,2704cb422dae457da79f17dd04337da3,Voluntario,Pensionista,Activo
992,c66bf17a9e1e4b0e921d059ab04c095c,Voluntario,Pensionista,Activo
993,5338e54f728e4342baf4607c838621ed,Voluntario,Pensionista,Inactivo
994,11f00a83b9604c17ae74b4145a0579f6,Voluntario,Pensionista,Activo
995,900c76d700c0436db638e070fa82742f,Voluntario,Pensionista,Activo
996,a61f98ed4f7e4eb389b7745a85c40bea,Voluntario,Pensionista,Activo
997,99ddf7a1ffbf4f4ea25e4db41546f50d,Voluntario,Pensionista,Activo
998,747a9300f69c42c19038d2957e9e05d9,Voluntario,Pensionista,Activo
999,c72f3d01b0aa48aca0714bfeb2473273,Voluntario,Pensionista,Inactivo
1000,fb0fad3688524f9797366a3b1ef98926,Voluntario,Pensionista,Activo
1001,4f19a8eafbfa4b75bce6d0bc7706874b,Voluntario,Pensionista,Activo
1002,37ed76b077074fb888fe8b80098d0c84,Voluntario,Afiliado,Activo
1003,390cf530113a4aa883b408bbe67c7b9b,Voluntario,Pensionista,Activo
1004,cb94f0a87dc741b280cabab02fe6ea12,Voluntario,Afiliado,Activo
1005,b6588c797b074c9baf02e53cac3af4f6,Voluntario,Pensionista,Activo
1006,8cfbbca986e44323b082ee39f306d343,Asegurado,Pensionista,Activo
1007,a9e23b7756ff472e9af7abf594cf2c1f,Voluntario,Pensionista,Activo
1008,ba50bc803e964bfea6c7fe4800e136f9,Voluntario,Pensionista,Activo
1009,1aa1755b8e774eb0a0cd83ae4d353c52,Asegurado,Pensionista,Activo
1010,67229af4a0664bc199692d0b53e3e033,Voluntario,Pensionista,Activo
1011,245c94d9ca5b4ac49770df75aa3880a7,Voluntario,Pensionista,Activo
1012,74e6f142d74c4141bd24363ab89c3ac2,Asegurado,Afiliado,Activo
1013,7d81e4c6593b4b7aba4afe3f95b50333,Asegurado,Pensionista,Activo
1014,f7ec7c59bd0641e995082966b9fe5708,Voluntario,Pensionista,Activo
1015,b738ffcc6010403c861436563e251cb5,Voluntario,Pensionista,Activo
1016,ae5b6465c0f24f07b73b0cf23ccbb2d8,Voluntario,Afiliado,Activo
1017,b8742a09e2f84b47a6eda131a87c840a,Voluntario,Pensionista,Inactivo
1018,03508005d85349ccac66c4fa5e996f28,Voluntario,Pensionista,Activo
1019,83fe1c726a5f4e19a76934d6c509c130,Voluntario,Pensionista,Activo
1020,732ce5584e904d918150e9f30aac6861,Voluntario,Afiliado,Inactivo
1021,cca14d2f015a47fea0565a197b1e3b1d,Voluntario,Afiliado,Activo
1022,91496e6c5b7342cd9cc136a63d5d4385,Asegurado,Pensionista,Activo
1023,af17c59fd5144baaba8ccd66200a32a5,Voluntario,Pensionista,Activo
1024,02017f8688b140baacff7799f084b457,Asegurado,Pensionista,Activo
1025,a13c6c096809415584f5030ee33f654f,Asegurado,Afiliado,Inactivo
1026,f13bc07e2c6a49ba8f94735ece35d9d6,Voluntario,Pensionista,Activo
1027,dc93932ca5134181a4a09475e1ccd438,Voluntario,Afiliado,Activo
1028,6c984740e73d4376b9abfb3ca0a88fb6,Voluntario,Pensionista,Activo
1029,55fd0f15136440f7bc5af3b14d314334,Asegurado,Pensionista,Activo
1030,0874daa6fcb540a8b72c4352c578fd74,Voluntario,Pensionista,Activo
1031,7d689916cef04782a7b31621aa9f0c37,Voluntario,Afiliado,Activo
1032,9b06334aaf0e4fa4ac373f5db6b3fcbe,Voluntario,Afiliado,Activo
1033,6324d2fde34b4fcc963d45882ee6f904,Voluntario,Pensionista,Activo
1034,8e5658ab5f234b089716dd487d54edb7,Voluntario,Pensionista,Activo
1035,23e8d610df084a2592b10ac065b7d181,Voluntario,Afiliado,Inactivo
1036,64eb1b0a22ba4debaf27b44c70e5818e,Voluntario,Pensionista,Inactivo
1037,5951863c21d64db0ac6e4ebfbab7672c,Voluntario,Pensionista,Activo
1038,d038acbac76943daba8760f72733cb04,Asegurado,Afiliado,Activo
1039,328ad35089ed415f8443cbac8a9d89c3,Voluntario,Afiliado,Activo
1040,0488daca485045b2a876f43b7a6383c6,Voluntario,Pensionista,Inactivo
1041,3c1f8d6f057f4234b29cb9b7e4e11c65,Voluntario,Pensionista,Activo
1042,d75172580dfd4f33a61cbdb5f5657e6c,Asegurado,Pensionista,Activo
1043,875c9ba042094084b64fac2d7feeec58,Asegurado,Afiliado,Activo
1044,5f53a075bf6e4658a7941f64385769d5,Asegurado,Pensionista,Inactivo
1045,e7ebfe5f6a934187a6197dea57fec3bd,Voluntario,Afiliado,Activo
1046,15f43b1adbac42c98bfa285bbb944bb5,Voluntario,Afiliado,Activo
1047,12ac1b5d411e4bbeaf7e3b4a9cd6fe6f,Voluntario,Pensionista,Activo
1048,c870aad963804ab896ef02f1acf03642,Voluntario,Pensionista,Activo
1049,5592d4ae4990490e8a50a9fe19abcfd4,Voluntario,Pensionista,Activo
1050,1770de0a528b4cd096590c69d7ee9533,Voluntario,Pensionista,Activo
1051,3c4cb54fbe5e4485bcca3ea137226f82,Voluntario,Pensionista,Inactivo
1052,e7614fb8a8bb46b9bb059cf5e4a88b14,Voluntario,Afiliado,Activo
1053,9483994c107b4161a035d69730a8e393,Voluntario,Pensionista,Activo
1054,04619f2e18d64d1fb4c366169d76f30c,Voluntario,Pensionista,Activo
1055,66dc61b7e4d94a2cbaa0492903b92a7c,Voluntario,Pensionista,Activo
1056,0b26cbfd422448c6b552c982ac8c1ee0,Voluntario,Pensionista,Activo
1057,7f9e33b37ac145cdbb828dc970ec6810,Voluntario,Pensionista,Inactivo
1058,3b33f2056bbe42b286167ac9923bd687,Voluntario,Pensionista,Activo
1059,3150b27297444bc79611514b8ca9dde1,Asegurado,Pensionista,Activo
1060,ff60879ec18746e6b7866b0f4b272e67,Asegurado,Pensionista,Activo
1061,122eb88ea18d407eb88318e8be302bac,Voluntario,Pensionista,Activo
1062,82835da000f5476ea58106594e83a616,Voluntario,Pensionista,Activo
1063,6555020d84a142d783f238c3d6557b99,Asegurado,Pensionista,Activo
1064,5cbad47cec0e44aaa0218a305eef8adc,Asegurado,Pensionista,Activo
1065,86659979651746fc9145406edd24f132,Asegurado,Pensionista,Activo
1066,e527d462a8b84e7bb3c25c578358992c,Voluntario,Pensionista,Activo
1067,e646969f7c5e4bd598366efaad7df355,Voluntario,Pensionista,Activo
1068,607e41e64d3e408ba8e68571fb35d79d,Voluntario,Pensionista,Activo
1069,b3078c1940d743c78e0cdef042f935e2,Asegurado,Pensionista,Inactivo
1070,fdd828e53848433ea7372aa40683e038,Voluntario,Pensionista,Activo
1071,13e69481372e4b4ca33c3eb353eb5331,Voluntario,Pensionista,Activo
1072,100088878e3440668835b5ad414ed554,Voluntario,Pensionista,Activo
1073,3df8c482663c4b2f8808f3a938305c2a,Asegurado,Afiliado,Activo
1074,86ef74b1e09e449b8bb30aeddaaefab1,Asegurado,Pensionista,Activo
1075,eaf3950876a24177b38c1f541234a400,Voluntario,Pensionista,Activo
1076,b9a18b9805a64887b28d26f3a978b00f,Voluntario,Afiliado,Activo
1077,6023563d64db4e6ea142440595776f34,Voluntario,Pensionista,Activo
1078,7d616171c867489eb5b9837eb83c90c2,Voluntario,Pensionista,Activo
1079,30bfc38ae2224953a953c9892e8c3e53,Voluntario,Afiliado,Inactivo
1080,b02dbebf59474c05b619cf494f0019b7,Voluntario,Pensionista,Activo
1081,f10bc80971e74f9ba66ab66f76a5af8a,Voluntario,Pensionista,Activo
1082,481a7501a4634208b73f42f74d28a404,Voluntario,Pensionista,Activo
1083,3e69746e05e448af9b2ed6795f08e012,Asegurado,Pensionista,Activo
1084,b6317c8f72f148009dddb3fe8fa35bd9,Voluntario,Afiliado,Activo
1085,c17b3bce5e484a6f9798627d138fc70f,Voluntario,Afiliado,Activo
1086,6e104b28760244d091581b2f4e410bbd,Asegurado,Pensionista,Inactivo
1087,8983dfede0bb445ca0a1a0af8fcb9fc1,Asegurado,Pensionista,Activo
1088,b89774a03be44a0bbce9f0c4044ea95f,Voluntario,Pensionista,Activo
1089,d923e7ede0ea4f37a38af8e0855cbc12,Voluntario,Pensionista,Activo
1090,e1b6653a833d43b78dc0cc4f449a959f,Voluntario,Pensionista,Inactivo
1091,7097c24b1f82484b9ac79b855164f849,Voluntario,Pensionista,Inactivo
1092,f4eaefff3d864192bc5fba56cbdc6794,Voluntario,Pensionista,Inactivo
1093,ec66f82f7c96487aa6a3cd0f88cada56,Voluntario,Pensionista,Activo
1094,0ead5e9b31de46b6aefade0ddb644a80,Voluntario,Afiliado,Inactivo
1095,a020ed63efda41eab546f5ed26f3e7fa,Voluntario,Afiliado,Inactivo
1096,112c41d14a9c41f6941eb321f9ee84db,Voluntario,Afiliado,Activo
1097,3cc61b73f0a047f0afb5edd4545144bf,Voluntario,Afiliado,Activo
1098,1a23bb0fa1ac49cb87b67601e16b16ed,Voluntario,Pensionista,Activo
1099,cd99b0133b26410d826e9078badef643,Voluntario,Pensionista,Inactivo
1100,6c9942d34fef4b2588f465041260beb4,Asegurado,Pensionista,Inactivo
1101,a38c6fcf03a340fbbb8fc4e4397d4d4b,Voluntario,Pensionista,Activo
1102,a6b3e81fc92048ee95ba1c172aef21e3,Voluntario,Pensionista,Inactivo
1103,fa29e0dcc7f3488cba29caeea31b7d43,Voluntario,Pensionista,Activo
1104,aeb719881c944c7ab633ad88b89c6c07,Voluntario,Pensionista,Activo
1105,04e0eeb1875c49dfac91308578990454,Asegurado,Pensionista,Inactivo
1106,09110be7276543279e76d9bd98e75a57,Voluntario,Pensionista,Activo
1107,3eb2a76ffe34451094c66e33f0ed6e62,Asegurado,Pensionista,Activo
1108,5d0c35bb5a4d4bd29512beaadcfed887,Voluntario,Pensionista,Inactivo
1109,95e753eca2c3494cb8156dc0bb3c6bb6,Voluntario,Pensionista,Inactivo
1110,c5c91f9e919e479a8d384c16f6bb5c47,Asegurado,Pensionista,Activo
1111,9ebdf5be117a4e9b95f95234de9c8585,Voluntario,Pensionista,Inactivo
1112,8737c337a1224d75aa5a9fad36020f88,Voluntario,Pensionista,Inactivo
1113,1d73469cf5a64c7e8802ff6bfb268a29,Voluntario,Afiliado,Activo
1114,f6f9652c5b494170b598cde051995070,Voluntario,Pensionista,Activo
1115,730b15e68f654d42beba947d16c7ed34,Asegurado,Pensionista,Activo
1116,b1dcf493728a4d08bcbcf8fce60c8be9,Asegurado,Pensionista,Activo
1117,7aa4f4e545d3436bae0e12f4b16e54e7,Asegurado,Pensionista,Activo
1118,2b54b155ef204b9199d3c549fabfed8a,Voluntario,Pensionista,Activo
1119,992a459a2d244df19ae19dead63a3559,Voluntario,Pensionista,Activo
1120,1b1204dffa184befb8e4b5244fc196c7,Voluntario,Afiliado,Activo
1121,08094240ed9343caa114345445d6a085,Voluntario,Pensionista,Activo
1122,d4beef0c4adf4ae08a0f4a013b0f02f1,Voluntario,Afiliado,Activo
1123,02d5f37f3fd14f10b2e8edd02bc5278b,Voluntario,Pensionista,Inactivo
1124,7678cdbc9d7c4d3ca5de9c84f577e904,Voluntario,Afiliado,Inactivo
1125,1a52a8e081b34bdd9ebfc5f8023853ce,Voluntario,Pensionista,Activo
