,VAR_ID_TRABAJO,VAR_ID_PERSONA,VAR_ID_EMPRESA,VAR_ID_APORTACION,INT_ID_AFILIACION
1243,822f7df66204436896351e43909c6b0a,9b27a6e9ffc84d5d8fcdb1bda56179a3,fd2b76ed0ef44af291246cd671e12e72,4b3315e8778843a18f8c3fc61a35fd1a,898154bb06c244239b917b7658722246
1244,fb7f270d6e304c97ad0c60a91dab717a,e43d1256f08243e9a8f30aaf4dc77498,0177684871264191a543434edf7aee90,1978fa395c8c4b2a929cfca065e10cff,a135ba5b2efd470aa9736494e1f5e654
1245,4a299c151be74c3b82d49ce951c3c305,c482653caace4c82b6bc9bf1c144cbd0,d2acd70e3efe4024878f0999b78de15a,44aca7fc942c401aacb17fb8d1140a40,b335d8a09e6f4481839adda3e029d3a9
1246,c8a9e60203ce44d68d30b51efe61ce7f,0d9175f72205443a8d449e5f696f6a1a,de96d7a5af8147989c88c9480b82eff7,dfbfd4c1911f470b9338a4c984ce4fcf,bed433c18a25456a8fa2a6953d869f5b
1247,273b4baf610d470080694de891b2ae98,45636efc002c4683850dfc4db81e377f,32f2aea8e1f7478fa50255d0e433ed1b,bf89efef79c043cd898fe9b9d7977581,abefdbf62b9048009c0c770dd0897ea4
1248,37d452e937374f0dbcb859a76eecc93f,484d9b852d3849b5899ffcf3a5e23782,dc55b00521c64dedbfad3782828a446b,ec4c2166e60945b0af7b0ed3106e9bfa,e10d3bccd64347efab6716d7f956491c
1249,46e08cb6245b4fe38c06252e067f8378,80a55c185b4548ed91bf0ebaf6e6a388,b7e8296d1ed24c60aec5df6099f3a100,7d39878cc36f4368be8c8d56657f91e2,8432be2277ed47eca20186d136f24c95
1250,88bdfe7e098d4c669c58f4a9d0248012,5da9921ee3b0494ea25aa7e9c20ade20,299e5040f6894b2bb244676cbec23d63,d61bcc8f83f7421793cc88bdbe71b298,771da9c5342842228f2687f2ef22fae1
1251,6cf901bcfe1f4485b5403df8e1d61a7d,c8dcd9e47fe84467ab6bd15d042e9b9c,ac6425be8c584f6eba8bc0c68c417bfe,b8462620bbad4c35ab115b5fdb888f32,8431f2af5a4548ed984627b5c324957a
1252,11c962a304f2456a9671d626c78a2d36,135cd43e37aa4602b1dba90a97cbaf78,ce4d77200c1a4be9ace054a3b812fe60,eeddfba4fb9b48c0a68c4bb9d75e8402,4104a8a3c113479389d780ee25426d61
1253,b9a1cc095c824257b75954efc2e80616,9f00b10566d14eaeae7c6408447c2316,65644daa659349dcbf46636004de27bb,e2e84aea195342d4b97af9e4a550d89f,41bc52dbbad9486d9bc40254c3bfce1f
1254,b4627a2daec3455db7064d64f22cb909,74f7553d7d6249e8901158e840101a23,32054179c84e41f08111a674986a73c1,4e37722e59f34c718f3a757e15c1aca1,dddf78a5a805495482bbc67d2bd775c6
1255,073aa8657dbf48d5900b48c4e9db72f4,b88fccf625d744f3a1f30ea872ca6625,2372fafbb1d4438a91c8b8222b689db0,25eec84fbe9d4900951073e273227276,8947661a128c477d9c4f8dd89d7a062e
1256,ca0136f82e094c4ea863be2749d26f35,41663b37022d44a2bccd138a7eddf317,63ccbae5109942d89998c77cc2ef6548,9f83a246ed4e46a5bdafe7e7ca1415dc,65caeada36de495f96143a2acfe11662
1257,1b8ad6e3655c4eefbbf40d9cea1eb925,d7b6d5291fab42d5ab0333ca73b38ab6,d684dedd9127493099517a669d34f6a3,aaa8f8dfdd68473ebee90560aaf7bb5d,3aaba9c0dd554ce78801d126026ab891
1258,6285ab2667394e85a4caf5f2071d6028,35a8ffdf2e884e9294633c151ccb2eff,878dd2008f40446c9b525413f2597b61,79c374a8cfb6415983c7ffb159f8164c,e1013cfc51b54dd98cb900dff8e8cc73
1259,8940b8b81a4c4effb715976eb9d6130b,d1172af5bc8347369c1d6487de6362b1,2b01eecaa4124069996ef40e9cf17849,552b9e3db89a4d9abcfe088d5dc275b6,9df4ee3ef5b24c9b83a9277b08a52996
1260,8cab59757ad843b5bd36e1cc1bb9e391,03dcdeb7ba9c47f49290d1e46a8e8753,f5acb95cf33e41048db26a9a309fdc39,3f4f923cc36d401381ab531c2081cd52,fbbf81e2091040b18fe54188e0474d10
1261,b6ae9852639c4d829229044db21acef6,d16cb5fc21a147d08fa8db95d25bc3a5,0228cc495f7942baac98854ee0816219,22c613af74fc433c95535e4698bed894,fe71c05fb44e48bab6ed744c9daf15d8
1262,f4fcdfa2a4f04f0b80efc06c517cbf1c,793752f830a3426ca68bd37f9e10299e,0390acd1187b47bd9579c8620ab11b1f,067a1946f35c4997ab0c0aaf270ae093,d18f7469f3e3433f8fef29c4d43001b7
1263,03808994ccf04e4599a18de6c01602e9,74684b9be2cd4819953e60f46b982e0d,49d8dd3441844f259e121f0a83decfff,90190db604fb41f0945552ef7b6c1306,6440b62050cf430f88cb651eed1ef010
1264,c2d46b54e7284778a0035d7e903d24d9,cb23d2bef39d423d9ec691a608d24d3c,85a7eba4fb83430bbbaf5326b07554c2,36025f4d13d74ec7a8bad3276d85493d,05592250f2cb4717be0ed4bb365e7043
1265,aa6f379ce2414f668912e2c18f9004a7,8c5aedbd89104763b81cf3811b5d600a,d18ab8e564ad46659ec71f5e846dcf54,8311e797725642af837e127315479c74,52871f4269be4c4fb5cc8e29f3feb37a
1266,5e5b628088844d5c911c15576580966a,ae5a1b28dab149158837d4a367223ce3,c8df7b13871e4508b064af6827925f54,ac84f84971374170a6695b853305f566,74fa4f1014cf4abf81818766bfa35a33
1267,c119c4550fc049a9bcfc1f6e2b2d5e69,286f8e70e17e458d9053867219a0bc14,baa85d60a93841bf8740a8d768f449fc,92561fb00b4c4cbf97d8ef2ef2634ccf,7d690919239e47beacf1ebff20b7b2b6
1268,5791d7827b76439cbfcbb145a8fe6a01,77ddd70314b54676b86df713b5bb40c6,932a53c52f0743efa188cbd5a2ecaf97,1bd8dc304f26463d9c9eb04a3ebcb4dd,c16da92836304e9892ff03c42e237cb3
1269,1194b916dfb64c02bb2fae722200a9ef,17ece8b241fa49b481ca75d040e885c0,e8d8697f67f64680bff7c862502467c0,aabc2b77c4d34f2489766cd12fad50bf,81b4018cd3d84d39aa6c95fc51211120
1270,59ad6b7da959480e80b99af6028cf139,055809a0142b4e7f93381f127260f0e3,cb8a6962a68b4b7284890276cc31bf1f,9c31d5a775144b098da000a130ff4b66,6d2b5853dfcf4d348937a980bbdad113
1271,868e860609884b3eb982014f39166c2b,3062ec984c884b0fb7643ab86b6b27d5,f0abef958e904fc8a0778ab7e97fd8b2,ac6b919616404b5bb19e674a48c3f9a8,e03c647103f541edb3d2c262cc9559bf
1272,04ae6c67f965452489f28a82d11917a7,7e557533f6484146844f1bd13316fb50,a34467e1f8204aa2aff966f2930fd234,e295d3940d2e4c0082b155003f678b45,ed199798b01f43b683a4cd013cbb1512
1273,8638a426ec5c40548738e4c6c126b604,2f8eb3e17f78454c9e4de24475d456c0,d2f50375807849f3b31d78b846ebb258,eee38578196740e89825b955725b1b35,3b1b9322b00b44db987083a931933a0e
1274,399e11fbcade46aebcdaea9be146bea0,eb67b8554c4c4dae9f20a647d38c0d30,dbaa915a52c641a6950993a76c08bf3d,7f609de2ba5b4fc1bb98ca3467e0e588,e8a543090a2e494a9091351ee2c5848e
1275,f2437ce4d9a743a181775f3ed77b3881,e0edd8e1d67e4eb096b7194e8627d728,0710a89d01ca405698b4b31b7bdc5589,9193a6f7e9cf44588b6eae3503c679ac,21d1a0cb070d4771a749fc1ffaa7c2e3
1276,7ab4db2eb4044ae8b797e04023bc4fe4,46c9de6ec2fa4a868a11e5ec679d9219,5283525d790b46658d9e12fd196b511d,bade442703b94ed484d94bfc43c54294,17b8ddbeb0ee4f66b488b9fef2e5f23f
1277,9665219945314bacb79059c62d264c02,587546338e6f4a018309bfe6c5cef741,c50d8b97a61a4b188ffd58bd7755a131,0c901941b2ca41b08cd67eae7a4ed431,3f8ed2c2c41245298b12772da5ec5e07
1278,13c287b6d6cd4e1790e013a8b7d156a5,1152c400372d4780a85126d30937bf60,32b057f12e3c4ef99ef440c04f5b8ad7,8b266f5b63494e7bb9c92e7c732e1cd5,0ab4bca3aae9489f801fc56b81193290
1279,dbd1b87c0f344b509e25d503348e883d,e912ccab5ed54c78b6b16a1ecfded686,bb4ff1a4af1a4f7dbfc1d1d73607d42f,50899504a38a46d293514b984291d2a3,78aae071e6f24666b160e329e4849730
1280,86e1323b1f9f48b78adc2cb49c34dfe2,ec967f17b5084423a07db586c1beb18e,696b2a91906144ce885b41c45036f2a1,e0ad4318cb774347a78cf9da55fc0d37,dd092b28f4534fa69ccd45a57f29eb15
1281,7df0fd254e054a4a86cd41ad34d6c674,84ea9376f4fd447d8ef1e0106997fd73,d51319f0934c4f02802b82f7e8451e2d,687704bf3015415ab2fb2119787217cf,440cce66e9e14f229650282e1c094282
1282,f5bff03b6b8f4263a7364504c033848c,8f8bc7a2d2fc4e97a256d8ccbd33bbe0,72d1d1f4bcbb40939f21493f202a847e,1ad8a41ecc3544af9cf407e4ff0fa5bd,202d6163722c4101bc919c804168a567
1283,4abb56a21dcd49bf8553de61bf6fffbc,339ff5bb99b448469bb85a502534ad5a,f27dc08fa1724325bd647645b904d460,360cd014c8444fc8861f7941f97be241,1b4c8fd18f2a46879058878258fcd044
1284,4cf409b355da4b639675742709783d28,d6662cfe97264816a2fad7761b49f655,34138abf2f374448b972d0c994c327a2,c9f66b38e9464fafb93754104096645a,2fafb63c88ea4239b2043b67774a02c8
1285,4949a4c58113420ab8a24ee453de2e96,47150886249e48f0be8a3d4acbc4cefa,fbf82039ab5b4a84a3aa9b166dc13f4a,53e3586fef2243bbaf877c8a20f7428e,94871d6623524922a2177620c302306d
1286,0e1403940e3d4a298f935d805fa04062,9f108d36ef634f4b8d72ce63259432a3,b00b5b11fb7447d78d3fac85e90cd5df,728f90e6cdb74c32a14ca9b2da556db1,b71e74f3339c419f84742285d1aa08b9
1287,5b705d41ca2a4540bc7ae11ebc88fdae,e37861db2bbe40d0a0eaa73d12369036,c30ecda270c44b14a97faee396ceeea3,a2207dc992c949cca743cd231220f634,632e0b4438ea417a8c0da217e5d132a6
1288,9eac9046057546359f07c04c52ebab6f,9ca9d9c7021c4bd2835784185664ab7b,abd6f60c6e0e4264984149dcf0190daf,eb7ba8548bd14d649208ee3d7a7c857c,91e6448493c1464cb0c8a87edf90e204
1289,48e132f2a3ca46c7aa1287603198500c,758fc89b318e43de988847fe60a3e69a,3fa8c51988b04ec0ac832782fc5a181a,3646a0f2280e4067908f49e28e82f87a,8531365625074d3cbbea44d162949da8
1290,5a82457b530a4802be4ecf8311503638,0552151722eb419bb9a22c60afbbe6ae,289cef2756f94f6c88602a068fef0124,5166f1fa1b3c460997a85e5159b9ffb0,202d3bc3927845b58512fbd41addf6d8
1291,ea5b4b4d3470436a85a0eac1913959ba,9d25f4f7ff46472b9040c7ef58543245,0466ce97416140ba94d05fc9e0297882,520db5cf43ae490687cc297fe562770d,843b5a6385e5478ebbc63c5ecea81239
1292,2de5a1290b514e3ca332443a5ec5f141,617a3e38b80b4e9aab80a04a9ee4581b,d43db34e26d646aea2b717662a306e96,8d0bcd3bc6ab4974adcd54ff8970d9e8,9df638acedd8423b8859f5a9f505bd2f
1293,64d6f45264984357bbb973187f35bcf7,10bf0e02ddfe4e8aac8052ea5bca7043,0c76c2c5af2b4f9fa444ae9f43b763d5,cbaa3cf17e2f492fa11d4390c52bdefe,91e473bcf2f6401585fb215d4c49cd63
1294,7d522ee7a4fc4930b3044c738cfa92e0,3f4e3aff48a24de7a935d1e77b55bc22,2aaf2fd4925444b69a2d3cbd362356ff,9ba15655ed8f4c9fa4dcefe5bf512a56,3fbfc0069b284beb80767dc3aa40323c
1295,160ca664ab7c451aaa8d64a25d08b578,0c038f4a4ba74054b4f8ceed9d0c2c13,e58421d620954d13bce428a0b69c1ab2,fcd52287af56476099de4f7aba9d8f47,9156f9c3465b43d880c2e8c4bf9c0b30
1296,6b63c3ded89b4b2798c6b3c3beaac491,c6b73cf817a449179acd85b55ad6bf32,06b2dabf34f64e448c2252984164296b,bf34ed491a70437fbb5ce6d6e9e4d5fd,1ded487f65e545beb199b3d7b932a862
1297,eeed75ecb1e44cdc861897876317b9a6,ec21724528594ed3b61fd77883137690,819b3560a2b84ca39f04b8f1b32d8666,1da809ef7ec74e95b5e1bd7de2d51b9a,bba22d5df95f425992f0554937bb747b
1298,a2fba0902fcb43bd932a63256be65700,ce9ccf21dc8048a28e18b091773bf257,fc04b1973a0b401c8757ca19dc165810,b436cec92bc54ef1a9a2f708e669429b,718b47abe7e74edab1cba6ff9593623e
1299,45d79db3c5284b78a5c47a34777fbe91,354078a6b63748baa947eded7ff2b7e6,83b1e4833fb743109e060df499331faa,94fcd45a347c459a8adbde93954a4fc6,5e033ab2a8ec458cb739a6eb18d9649c
1300,3426b34523ce46e1a7bad65368dc0cb5,f92fb266a996466a8e56abc1fe7ae8bb,1f20cab79bdc4b17846e06f65ca808fc,76e521960ad344f2a0657563f8166b5c,855fc0a0f2724da2b4fe4bc9711a1aa8
1301,924ea6b8f59141f7b8a351b78f9fae58,4c67724fd6454a4faf69ee70ecdde559,1313348e499d43638fcd6a4021f364a8,2923d9af9e3444d397da5191205871ab,6a1ad91f6bc345deafe33ec0d8e1c131
1302,e3fa9cdb5b924b76b7f1b585663f4ba8,0f877bd0a8494c4f8a649918975a4378,a5513de6afae4552a2ee058f79f9bc13,e19624f574874af1bff29de8c0ebbf1c,ed5916ec7943421ea824fe99b1d419a7
1303,754c8044e45842fd9d7cb2b56cddc3ff,c0aeafd99ebc4b77883056ae2626ab9b,fabc4bdbb6cb4aadbb798014e34f8d47,ae404e7338664039a6e35835d9d034f4,e4acd2af8ee940c4b609d41490557454
1304,11bd1c7b8aed48bbba4e2e7ba7592891,b522924c7c9c406fbba8be04eb3209c1,b5debaf56a1643239a2723c10b975975,92c96d4dc5e541bd9e5f64d232ce5238,081439dfae4744bcb5f1488c9ab591c5
1305,033f9f44837f4abe8d26c34e9eb29934,8df000b5aa794487b1e02ded9e44e453,1bfa782e9e57455592044cd209beb971,c863e4a7cb9f4d72a7be94f53612c4b3,5a5e5165aed84d94bdfe8ef5ca6181ab
1306,88ca054273204844a67124e5ecf46634,369deb629e944708833fc2faf45e1800,7e7093c21e6346bb83a16e4679285f13,e9d2c7dcb8cd449d99d5648dc035a2fb,a9694974f29c4b05989b1e67521a3b9e
1307,2d0bc2930ffe43ad94c012f44f506be7,25d9d943bded4d4dbaacb83b8b17f99c,480ba6e4b22c45ddaeaf9384afe099e1,0cfaa40b8127419ebb07103417899af0,81d1803803b14fb2861ec827e476496b
1308,240bb20f6dd74f87802a5dc407e819fc,3e4291bee2ff4cdda29f0a74edee11e3,ec07f18e357d467e93215833465531de,4a7df691ac094435950d1d7f4befd421,0346edd1d1394156b3bdd54901d5393c
1309,8a11437895874c92a63eac05a9549cf4,ac16470bcef34b08965bdb8a54583103,d0dbe26d3bad47db97bd7c35bc5ce504,eb384018e2084e26b26fb606948c481b,bbf52aa307e94de4b92faf16b74f0911
1310,7955de26efff466280adc89723105d01,3ebcfddec2de47c1aa90b87748618c28,b63909e832df46e59716ac6eee21b7fe,1b2db5d10b9e4643abe446aa7acd10e8,83154e3c12874dd590959a75edbb3aa5
1311,e994a8592caf45629980d8a0666cc9db,73f9a166c14b48aea8a3ca975ec306fb,4ce38fc7530148d0a62e1755467f5844,9247b2bc4a8040f6893cc2c7f999d16e,5b5aac9adc3f40efa5c1832c4a13bddc
1312,64b5c15a866547288eddb3f864d3eecc,fa563b629eb94f24b02f18f48afd1890,7612c3dd810941a8a8fc76f233d93e55,82985bfb091a45b2b3410cea38234090,f408e6eccded4b03b8f28b228c247f39
1313,bb5af03a06d04292bfc9961340dd6b11,0ef61d39bc3a47a5ba5d598cbc2ef3b9,9d89c1e5e0b849209dbfae2d611629d1,6dd8a09b3d3b4a31bfddbdbb0cadee4b,3b7f14b3f43f450d9ee580d5aacfc3a2
1314,8f2bb3df26ae481ab826333ffd0b5e6f,1a01d6bb0b7e4528be54bca26e154e0f,c03cfce11fec43329a7c64609b07413a,b1d08d80ee45458faf0b602ab532487b,c2de8a6af36141cba2f11e6318667bec
1315,a699ba766e504ee88ca998ce89486820,859b83d4b33343ff965f0734785b34f8,c368e68eab6f4a939018c580bff4bab4,fef4bf6ebf384b14a66388fa45adbd05,8ff3ec70ee1f41b09a6329da89e95533
1316,df91b5ad38574a4e9b0489a9341eed86,52a915a83aea443487b63967caacfcf7,57f444cc147f4cd7a7035cc45e7120ed,2d7a96181abb4805ada708afe11c5a00,fce579b76ae342e29a1accc50f673cd9
1317,9fdbf053039b476caca548724b8ea3d3,888d62086ef342eab603dea9565221f4,691458eb14e542c9bd32974cf46cae53,49691c958a284208809fc72e97ca3a72,8cc0979986b3455e937e97a8d386cebc
1318,feede728e33f470db89f23cc2912e19b,7935a78cea224b2c8866e0424485e648,26f0459dc204480e90e1d6b5d942ff96,f7d8c7b19c41437d9ff93b8b4bc9c005,2a926a028107448f91033e5a3593be78
1319,4fd2f0587394468e8a97c4568556a05d,d700be2cbc0e4411a01c99f5759ba8e5,13459fe93e2f44c7a36aa54d10dc982f,ab9be27c429d443c98cc5e4844267f57,9db3e5b5056b463bada0bdbea1342fa6
1320,e8fcf0906443493dbffa3665026b1869,b4f0dfabef674e398650f541ce586f85,1dd3e9cb298e48668c503c68ca4697f8,ea691f6f3cf748098c7a18338833bd12,8426309c68bb4037b52a44df6ff73095
1321,8b126022e0ed4e248b6b654193d172b2,a8bac4cef517414d9e724101be8fbfff,bee642471e85409e9a9cadab8982bac2,58b22ea2cd354fc59348fce2aa792900,912b21de02d249198ddb063f5115867d
1322,a0ca22c19d93451ca9e66ec4a4e17411,22a98ee66a0842c8a3eef49e87ea6a73,3f0d977b1ad14ee09635b062c3facb9c,d5f53c688f0548e29a1b3e3cfc606c9e,1326857a04124c4a8ea3a4ce5318742a
1323,f0190f9dfea54f62bc2afb85b10f6bf3,deec6dd003984dc0ae66624f1e501979,42595fb2b87c4e3b869f948974105d22,5153c8e53c3b40f7b44a98d8f9c53d13,d703589751fe4f0d878f3206bdbc66a0
1324,9b48e056386649d3b9828b06ce58143d,85ff1922555b4c3692f21a738b06f01a,ea010b28a1d24dcf90c9fdc822f6c311,5429c08f63464298b89980e21c8f22ea,afcd377ad55f40a79e1722b7ba41cfd4
1325,ee67ef98ae9a44cab209c27d36507e63,d3fbd445a7fd41059cd6f922519e94b8,a1106c6121594044bc6d18d5ee8e7c05,b7e8611ff183431daab6f89481a20455,a93751b30dd14dea917c51ac28df8929
1326,401f7b81001c48e99728e17e5c90809e,4dfb5733ce254007aa8903519abc0066,4fb73ed12b0e4e279a000e5e9b339ee9,0885d89730b644a4b22b64dd234a7dba,2b4efe9da91f44bfbe6d6f8d2de1eb66
1327,7694290056ae4348b921d5b152764e8c,587c70f0a9ea4112b97776f370ad6169,774ddc314bd44b9aa6c6ae09491c3cd0,33a1c3556cb140e18d394cf2cb9c1afe,38146a55984846d2b968501ae53eabb0
1328,ff48c237d07a426293f364137afb1106,60600e91917340bebecd3c860d65c79c,97a03a2c374641f996f24158c14a971a,76f61f02a2bc427e885d9ac4afe6bcab,8e1bb3c3cea3402d908454dfb847fbf8
1329,679478b819e04d4685f40be283b29753,ec95193474694c57afd5b8a8662e0290,e5cdc914fa9a46a2ace86d77a9035e9d,d8d1530cc5c742289eeaac1a335aa98a,ec32538b142a4973afe979082443d3b6
1330,85cc2c84bfcf49ee80ff1779d07a18d6,2bc8063ebe4d48258e3a4a73d5c16c01,7bded348e09343b69194bbf52e90954d,cfd7363ca65a4ce690c667e3590d2d74,72d46dacb40f495684c6f1d5ad607399
1331,2aa9fc72a3da4398a4484134d4a755af,c6527466539c4a569fd6f6490357457e,25db454bd1e7416f8ac52058c267bdea,c97d00a4c82448d187758694c99f45f7,fab55bee4dd04d71b360a5fb6edaf5dc
1332,35457d0b4fd045ba8aba83fa06a94167,a394253342604c63acc6e734f44fdc24,b20f83e4a4b24e56813b78272abce32c,b599236ab6f24ce6a5e9b891448e4293,a4a17f9fb2924427a8fad0cce9beadc7
1333,59c3f9e17ed04e78bb3bb7058a26cd1d,c930b548c96f4c08a01333239c8b3254,41f21943e3584c8e86027f0b5b548d6a,4ecc89996e1a4d4f945e7ddc2c0bb46d,3e8b01e0748744c8890b3b98c31c7d1d
1334,efc8ecc9a6f94db1b673803db68670d6,97961a487c8b43fcb4dc3b2aa04009f9,9ee3ae1d5f0347d88f2bb1b1e0e0a238,88b8e3c0e4ef4af1bfb3aaeef93d44e3,8ef7c77800db49a3b1c29ff7396c4a15
1335,37f80bd8e7004d009ad131d0d2b8d07b,0587173bdf01496bb51ab957255a1478,1937b16b1c1f4759a9dc8aea68447c73,3177a409b758471999a1e4a7e7f13ecc,a28c9345fb9a4362aa1a30390e7d2d0c
1336,c5093d35496145ab9dcdd36700cf698f,532ae8b322814669946b15032ccb19c0,5cc1918d239f4925a600a5e64b8fd3ac,f1b738fba1a64cb6ae5d260d55a60d45,ef22eb539c744b65b0ba565380b88787
1337,3aba3b324b8941259d66abf4b7daf8ec,3ebafe3d7c554d0ba11b80b1766bb853,add178e9053e4faba8f14e691e82a7e0,5bfc9fd80b78489b81c47530dc1ee4bf,9c08316c267c4d52be45fe84c0ea80cf
1338,ee4708e040ea41a0a633427aec3cb20b,e30cc77201db437d9c90555b9025e481,639a1728729f482f9a47fafe0a5ac3ef,78f061604ed54cfe9e5c814a7f3a5377,ba1a315ee8f94a3c91d867f6b8afe0ca
1339,dfcdd235794749a4b1f5aae802f413c7,febdc286f4834bf48002d8d65a85f54d,acb0eee030a2447c8bb0990581113778,74ab57d8dfb646e799040b3cc74f3c40,23110e36fd7244b28b427504009fcb95
1340,ba9e288a296144e7a9aee89ef12c0c53,ca29c22cb1f3463b958441ab90a7ee27,e9a01e6b241f4070b23707ccca6286ce,f5bb3d4434724864956e41aed21d1461,76e49a3cffb64757823edbd5573e419d
1341,ff97ebe451f04a99b465aa7fd3fa1917,3fc94039c73342e2ad4bd5532d5ce535,a11a1a4742af4aa4837d30d7871f40ea,73ec000cad6a4f0eb4cc77a5e288a0cb,20dd40da91384cfdb8e9ac15c1d522dd
1342,a525857a950543a6a2389dd9e6fbd977,9b53df787fb94a22ac2289ffcbc01426,283b7926cf0c4549aa54c48fedb1aba8,5273c085595c4bacbcea76a75612eec7,bed76db6065f4331b838364eface8d2b
1343,f0c81fd395ee4ea3afff39da917c1411,70751ad6fbd2434aa1150cda184d45a2,049ba13849984da694718a88fbc054f1,475cb6e401914533bc9f7dded13d3a21,5f983ebd389d453eb31c3a84bf4d9266
1344,bf1710ffa5ce442ab4fdce1cbed6a33f,cd627a1e93404236929ff1aefb611b2c,752450b3e4dc4b1a928ec9918456e3b3,10d8ff35969944dbba265122f652683f,d2acf67eab8141d69827b0f2a4c860a6
1345,69aca23e589e49b6bca524dec0487f5b,83394f05e9464fa7ba5405b3073ff95e,f81bef4a9fb44242901cf02eb30029ca,17f98931e1254bb5aa70b0454689678f,44ba38747643453097a6d6f3010214c7
1346,c5d015d2e6f9427e8393aeacee0601b8,42fccc82567441ef9b02cbab2df33f67,f4c7f21e1b3b474d92fcd78e886245d3,61016044c0ac4ca8aa892ca8a2645c08,c40d5f233d54422abf7640242a05d311
1347,38a2e0f763914bcea70db32657a60415,0bc0bbaedd3e40f484f0936bc57ad924,eb4d064646254f6eb86c0bbffdbcd7ec,e20518efe04f4b5b9163680894e028c1,45469685436b4336b58dbd51bb780b21
1348,b2b6ecad71584238ad8a731fba21aa5f,d762f84b4a484bc08b75aa073caa5a2a,d33a34eb0f184b7fb12acc5f150befb9,b0a973c2bcfd4bcfac68cf0278d6072c,a2709c7a83df4197b97acaf0d9f2aab7
1349,8d7fac9c99d545208b00a8ca944a99a0,a03e67ba86a54d67b8f4973f2adb50b7,cda82bec48fd4cbcbb4ba95c09ae49f2,9610761bac1f4861bd15942ac99c7183,eba55c1d42fa475983474f30ded5e87f
1350,e57bbfd5d54340cc9af8b3bbdac25190,78bc039ecc4b4ab1b29fde53d17b2d0e,7383d67be86e4be1958e7bd7976ac1dc,dc7038e973934ab9ba56bc3df9c4ad04,7c5fe4d333c4442aaef4ce32c61824a7
1351,b11922071fe34bc9bc3f3c8e8504087f,e5bdbb21743a48b1846aaac9e3407044,0ce873f9754049d7916c2cdc9056e7f4,9d143b1000aa405eb683550f50ff6758,33dbf553410c4df5a8b9c3755f08dba8
1352,aa2cd8cc744142aca71b4887ea55bb34,7387d333309c40c69e72341dd7cf279f,3f72c5421d6d469da0a712a832f1501b,816310459c444ee69524a50a86e1dbaa,37a116d5aed241eeb18eb9b57a83693e
1353,344cceadc86744ab9a2e6aefb2699cb2,0e7168e66a15416ca3b8b229307b69c1,f0011b7a73dd4bd28309c55ba5aa2dab,648ad1d81f04400fa3d3eb5c415ac15d,5dda639ff1514db5a01959f1feb2bf2b
1354,556491c5d69644f0b8bd73ac073e3099,2c2306f7a5e146b395a5117f14582d3b,8267a64d5896491bbd329dfef3874075,3e74ebcd2e2843f58a0fa4398bade207,b218fa3389264c9985045025c60e134e
1355,7d00a8bdf49b4992b8c1d9f5e0d2e6ed,bcf11bdfeadd479aa672c81d86beee25,7e6902477dc5428b87b8b56a2fefeda6,698aba41bdf146fb89d21dbff1565443,5c4d957df6ad46b1b7dea24f76575d4e
1356,da4cc07249d640a590a12ca5d1771ada,091f08fd164f4aa99f1c802dcf519e67,27b1b36b664547f48f6fb39dd2cded69,ccd25655e4794b35ab12998423d73c28,05632da2aaa34c0ca6f8899d9db9e49c
1357,69ff329fec784f659bbc8c43523df0ed,57a1e7f6de8c4aec8665b600e640cc62,2e014955b3d24fe3bde4ff95de885305,5dcf09edd9e245399845acfff6f0c9b3,25188ff8b3764209a39bb44e0273748e
1358,be4d306f60b74f3abc6a71eaaa913dd3,b46eb7402d5f4898a7427b107cb19e41,8a0dbe5a6abf43999eba9872ecc9f84c,8f83850ec05d4509ad88384e018e8879,992da9a509fa47d5aa26df32128a1b0f
1359,9fb64a32df2d41b48a93b77ca7c9832b,57afd0df4363490aae135d746fe880f7,b560f8e1d42f4515a0ed36e6e651173c,7b51e3dd820e43c2ba68f79a2561b2e2,140bcb81415d4dae9d646c40d5850ce2
1360,fcf2d7757da4477f990fd6128c224ab9,8de6c533f4094f2098a412178a4d6aa1,ddc083b692a449788c8d7b7379632117,7f930a6db0164cfaa3c07179af1ac5ed,27e714df571747089dd7e7da69077893
1361,8ee1893698694d5aaab451424a40e2fe,b2e9ff0e86a74559b82fadde49d1b236,ae8d88cfcf874be8873eae56858d0609,aff045f72c744c3785ea5120e74ee3fc,f7997ae203df41e49a45d82c98103323
1362,65ea96ac30124c05ba90f10c78e45f08,236309bf8c984230879062b36051b8d9,92858e1e2c08482f92cd2ec6f363c1fb,d312953af4c044e397da693c29b17975,1497de662f044ce3bfaf76f9876efe34
1363,1faca63044434c56988ed5c4145722eb,56cef5a324d64a00a7576d1ea761f774,74fdf37367604d3a8b43f75f9114884a,fe79963d193e44f8b935b9f62271f145,68aa2544913549d49cb77817fa4444d4
1364,8c86b539390e4912a4e4adf6a3094195,88852aa878ed4b4683b33064f39e9bb9,ea01fc67d3f44187b56327394912b262,ca9875f2bb0f40b98235ed3bd824bfc3,c5c9832ce68d4b64a3b5f7bac34b486d
1365,15287cda86ae4fa2bd527375f2a0d6ac,2c196a9b2be5430c8f691b3b27b99320,026260a88f7243278c6f7853969331d3,bf1a0c6e7b084290bd5f599ac58f1b01,242c8ae3ac254964a5d4227de6fd7e24
1366,96d61d1844354131afbae373899c078c,f5916cf198e94e7e82a590498aa871ac,a8f348bd36934477a4e31811705c5d77,85228fde4acd411c818b8cbed8c1ca22,0e8e26c425674bdc9901e88cd0b16dbe
